SA,OKC,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,22,5-11,3-6,3-4,1,2,3,0,0,0,0,0,16,+3
K. JohnsonK. JohnsonSF,36,7-14,1-4,7-7,3,4,7,2,2,0,4,2,22,+10
J. PoeltlJ. PoeltlC,32,10-14,0-0,0-1,6,11,17,5,0,2,3,4,20,-2
D. MurrayD. MurrayPG,36,8-18,1-3,1-1,2,5,7,8,1,0,1,1,18,-1
D. VassellD. VassellSG,33,6-14,2-8,1-1,1,4,5,6,0,1,1,1,15,+9
Z. CollinsZ. CollinsPF,16,0-2,0-1,0-0,1,5,6,1,0,1,3,2,0,+9
K. Bates-DiopK. Bates-DiopSF,11,0-0,0-0,2-2,0,2,2,1,0,1,0,1,2,-1
J. RichardsonJ. RichardsonSG,14,1-4,1-2,0-0,0,0,0,2,0,1,0,0,3,+14
L. Walker IVL. Walker IVSG,28,6-16,2-7,3-4,0,5,5,2,0,1,1,3,17,+7
J. PrimoJ. PrimoSG,12,0-5,0-3,1-2,0,5,5,2,0,0,0,1,1,-8
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
I. RobyI. RobyPF,29,7-19,1-4,2-4,7,5,12,1,3,1,0,5,17,+4
D. BazleyD. BazleyPF,32,1-6,0-1,0-0,0,3,3,4,0,0,2,0,2,-11
T. MannT. MannPG,31,10-20,3-7,1-3,1,5,6,3,0,0,0,1,24,-6
A. WigginsA. WigginsSG,30,2-9,1-4,2-2,1,0,1,1,0,2,0,4,7,-19
J. GiddeyJ. GiddeySG,33,8-18,1-4,0-0,4,6,10,10,1,0,3,2,17,0
L. Waters IIIL. Waters IIIF,8,2-3,1-2,0-0,0,0,0,0,0,0,0,2,5,+2
D. FavorsD. FavorsC,10,1-2,0-0,0-1,1,3,4,0,0,0,0,1,2,-2
A. PokusevskiA. PokusevskiC,30,4-13,2-4,0-0,1,9,10,4,0,2,1,1,10,-2
T. MaledonT. MaledonPG,29,6-14,2-5,8-9,0,3,3,2,2,1,2,2,22,-2
V. KrejciV. KrejciG,8,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0,-4
