CLE,LAC,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,29,2-7,0-4,3-3,1,8,9,1,1,0,3,1,7,+4
J. AllenJ. AllenC,31,2-7,0-1,0-2,1,7,8,0,1,1,1,2,4,-4
E. MobleyE. MobleyC,34,3-10,0-0,6-6,3,7,10,0,1,2,0,4,12,+11
C. SextonC. SextonPG,38,12-20,0-4,2-3,3,4,7,1,3,0,5,1,26,+17
D. GarlandD. GarlandPG,28,5-8,2-3,4-4,0,4,4,6,1,0,6,0,16,+10
K. LoveK. LovePF,24,2-9,1-3,5-6,4,6,10,1,1,0,1,0,10,+9
L. StevensL. StevensF,21,1-6,0-2,0-0,2,4,6,0,1,0,0,3,2,+15
C. OsmanC. OsmanSF,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-4
E. DavisE. DavisC,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
R. RubioR. RubioPG,28,6-13,0-3,3-3,0,3,3,3,0,0,4,3,15,+15
D. ValentineD. ValentineSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
D. WindlerD. WindlerSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
K. PangosK. PangosG,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,32,6-14,3-9,1-3,0,4,4,2,1,0,0,1,16,+1
I. ZubacI. ZubacC,24,4-6,0-0,3-5,2,2,4,1,0,1,0,3,11,-8
R. JacksonR. JacksonPG,34,6-15,3-8,1-1,4,0,4,3,1,0,1,3,16,-1
E. BledsoeE. BledsoeSG,27,2-7,0-3,2-2,1,2,3,3,3,0,5,3,6,-13
P. GeorgeP. GeorgeSG,34,6-20,0-8,0-0,0,10,10,1,4,0,4,4,12,-3
J. WinslowJ. WinslowPF,15,1-3,0-1,1-2,1,0,1,1,0,0,2,2,3,-17
I. HartensteinI. HartensteinC,13,1-4,0-0,0-0,0,4,4,1,2,1,0,3,2,+1
T. MannT. MannSG,25,3-9,1-4,0-0,1,2,3,3,1,0,1,4,7,-11
L. KennardL. KennardSG,33,2-9,2-8,0-0,0,3,3,3,1,0,1,1,6,-12
A. CoffeyA. CoffeySG,3,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,-2
