PHX,DET,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,23,3-4,3-4,0-0,1,10,11,3,2,0,1,1,9,+21
M. BridgesM. BridgesSF,30,4-10,2-6,0-0,1,2,3,4,0,0,3,2,10,+20
D. AytonD. AytonC,8,3-3,0-0,0-0,0,0,0,2,1,0,1,0,6,+7
C. PaulC. PaulPG,27,4-10,0-0,2-2,0,6,6,6,1,1,2,4,10,+23
D. BookerD. BookerSG,30,11-18,1-5,7-10,1,3,4,4,0,0,1,1,30,+20
J. SmithJ. SmithPF,15,0-3,0-1,3-4,2,5,7,0,0,2,1,5,3,+6
I. WainrightI. WainrightF,15,3-4,1-1,0-0,2,2,4,0,0,1,0,1,7,+8
J. McGeeJ. McGeeC,15,9-10,0-0,2-4,3,3,6,0,0,1,1,5,20,+8
B. BiyomboB. BiyomboC,14,3-6,0-0,1-2,1,3,4,0,0,1,1,1,7,+7
E. PaytonE. PaytonPG,7,1-1,0-0,0-0,0,1,1,1,0,0,1,0,2,+2
C. PayneC. PaynePG,31,8-12,3-6,1-1,0,5,5,5,0,0,2,2,20,+9
L. ShametL. ShametSG,25,2-6,1-4,6-7,0,0,0,5,0,1,0,4,11,+4
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. BeyS. BeySF,29,3-9,2-6,0-0,0,2,2,1,0,0,1,0,8,-20
I. StewartI. StewartC,23,2-8,0-1,1-1,3,3,6,2,1,0,2,2,5,-14
C. CunninghamC. CunninghamPG,25,9-15,1-3,2-3,0,1,1,4,1,0,0,3,21,-20
K. HayesK. HayesPG,27,3-6,1-2,2-2,0,3,3,5,0,1,1,2,9,-18
H. DialloH. DialloSG,29,4-8,0-0,2-3,1,3,4,0,0,1,2,3,10,-19
T. LylesT. LylesPF,19,6-8,0-1,6-13,1,5,6,2,0,0,0,2,18,-9
L. GarzaL. GarzaC,7,2-3,1-1,0-0,0,3,3,0,0,0,1,1,5,-2
C. JosephC. JosephPG,27,5-11,4-6,7-8,0,2,2,7,0,0,0,3,21,-7
S. LeeS. LeePG,18,1-4,0-1,0-0,0,1,1,3,2,0,1,1,2,-9
J. JacksonJ. JacksonSG,15,0-2,0-1,1-2,0,1,1,0,0,0,0,2,1,-12
C. StanleyC. StanleyG,22,3-8,0-3,2-2,0,3,3,1,2,0,1,1,8,-5
