CHA,GS,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,37,8-15,2-3,5-6,0,11,11,2,1,0,0,2,23,-17
M. BridgesM. BridgesSF,38,12-22,5-9,3-4,1,8,9,2,2,2,0,1,32,-9
M. PlumleeM. PlumleeC,20,3-7,0-0,1-2,1,3,4,1,2,0,1,2,7,-5
L. BallL. BallPG,34,5-14,0-6,4-4,1,4,5,8,4,0,4,4,14,-4
T. RozierT. RozierSG,35,2-12,1-7,0-0,2,4,6,2,0,0,3,1,5,-5
J. McDanielsJ. McDanielsPF,2,0-2,0-2,0-0,0,1,1,0,0,0,1,0,0,-5
P.J. WashingtonP.J. WashingtonPF,17,2-8,2-5,1-2,1,4,5,0,0,0,1,1,7,-8
C. MartinC. MartinSF,25,1-3,0-1,0-1,3,2,5,2,1,0,0,2,2,-17
N. RichardsN. RichardsC,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
I. SmithI. SmithPG,14,1-3,0-0,0-0,0,2,2,0,0,0,4,0,2,-18
K. Oubre Jr.K. Oubre Jr.SG,13,0-4,0-3,0-0,0,1,1,1,0,0,2,1,0,-12
J. BouknightJ. BouknightSG,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,35,2-5,0-0,1-3,1,9,10,8,1,0,3,2,5,+26
A. WigginsA. WigginsSF,29,4-12,2-6,4-4,1,5,6,3,0,0,1,3,14,+9
K. LooneyK. LooneyC,15,3-3,0-0,1-4,0,6,6,1,1,0,3,1,7,0
S. CurryS. CurryPG,35,6-15,3-11,0-0,1,7,8,9,1,1,4,3,15,-1
J. PooleJ. PooleSG,32,11-21,7-16,2-2,0,3,3,1,4,0,1,3,31,+28
N. BjelicaN. BjelicaPF,13,3-4,2-2,0-1,0,2,2,2,2,0,1,0,8,+9
J. KumingaJ. KumingaPF,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,+5
A. IguodalaA. IguodalaF,17,1-2,1-1,0-0,0,1,1,5,1,0,0,0,3,+8
O. Porter Jr.O. Porter Jr.SF,11,1-3,0-1,0-0,0,3,3,1,0,1,0,0,2,-9
J. Toscano-AndersonJ. Toscano-AndersonSF,14,0-2,0-0,0-0,1,1,2,1,0,0,1,0,0,+3
J. DowtinJ. DowtinPG,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+5
D. LeeD. LeeSG,16,5-8,3-4,2-2,1,4,5,0,1,0,1,2,15,+4
G. Payton IIG. Payton IISG,17,6-9,0-2,2-2,2,3,5,1,3,1,1,3,14,+18
M. MoodyM. MoodySG,2,0-1,0-1,0-0,0,1,1,1,0,1,0,0,0,+5
