NO,WSH,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,32,9-23,2-4,11-12,0,5,5,4,0,0,1,1,31,-2
J. ValanciunasJ. ValanciunasC,37,6-12,1-1,3-5,1,8,9,3,0,1,1,4,16,-22
D. GrahamD. GrahamPG,31,4-9,4-7,2-2,0,2,2,2,0,0,2,2,14,+3
J. HartJ. HartSG,38,3-13,1-3,6-6,4,8,12,5,1,0,3,3,13,0
N. Alexander-WalkerN. Alexander-WalkerSG,28,1-6,0-3,2-4,0,4,4,4,1,0,3,0,4,-8
G. TempleG. TempleSF,19,3-3,2-2,0-0,0,2,2,0,0,1,0,2,8,-5
H. JonesH. JonesSF,19,1-2,0-0,2-2,0,2,2,0,0,1,0,5,4,-11
J. HayesJ. HayesC,11,2-5,0-0,3-3,2,4,6,0,0,0,0,4,7,+17
T. SatoranskyT. SatoranskySG,17,0-0,0-0,0-0,0,0,0,2,0,0,2,4,0,-6
T. Murphy IIIT. Murphy IIISG,9,1-1,1-1,0-0,0,3,3,0,0,0,0,0,3,+9
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,31,2-10,2-7,2-2,0,8,8,2,0,0,0,4,8,+1
D. GaffordD. GaffordC,24,3-7,0-0,0-0,1,4,5,3,0,3,0,2,6,-5
S. DinwiddieS. DinwiddiePG,34,8-20,4-8,7-8,1,4,5,9,2,0,1,2,27,+6
A. HolidayA. HolidayPG,27,6-11,0-2,0-0,1,3,4,1,1,0,1,4,12,-16
K. Caldwell-PopeK. Caldwell-PopeSG,35,7-13,4-8,0-0,1,3,4,2,2,0,0,1,18,+6
A. GillA. GillPF,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+5
C. KispertC. KispertSF,11,0-2,0-1,0-0,1,1,2,0,1,0,2,0,0,-4
D. AvdijaD. AvdijaSF,28,5-6,0-1,1-1,0,10,10,1,2,1,0,5,11,+18
M. HarrellM. HarrellC,24,4-8,0-1,7-11,1,1,2,4,1,0,0,2,15,+10
R. NetoR. NetoPG,23,4-7,0-0,0-3,0,2,2,1,0,0,1,2,8,+4
