BOS,DAL,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,38,12-19,6-8,2-2,1,10,11,2,2,1,4,4,32,+5
A. HorfordA. HorfordC,26,5-11,0-4,4-4,1,3,4,3,0,0,0,3,14,-4
R. Williams IIIR. Williams IIIC,33,7-8,0-0,2-5,4,4,8,0,1,0,1,1,16,+2
M. SmartM. SmartPG,36,2-5,1-3,2-4,0,2,2,6,1,0,2,2,7,-2
SchröderSchröder PG,39,9-22,1-6,1-1,1,3,4,6,0,0,1,1,20,0
G. WilliamsG. WilliamsPF,5,0-1,0-1,0-0,1,1,2,0,0,0,1,0,0,+2
A. NesmithA. NesmithSF,21,0-5,0-4,0-0,0,3,3,0,2,0,2,2,0,-12
P. PritchardP. PritchardPG,11,1-3,0-2,0-0,0,0,0,0,0,0,0,1,2,+2
J. RichardsonJ. RichardsonSG,31,6-12,1-3,0-0,0,2,2,3,0,1,0,0,13,-8
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,30,3-6,3-5,0-0,2,2,4,2,0,1,1,2,9,+5
T. Hardaway Jr.T. Hardaway Jr.SF,35,3-8,0-4,1-2,0,2,2,3,0,0,1,1,7,0
D. PowellD. PowellC,23,2-2,0-0,0-0,0,6,6,0,1,3,1,2,4,+1
K. PorzingisK. PorzingisC,28,7-13,0-3,7-8,4,3,7,2,2,1,1,2,21,-4
L. DoncicL. DoncicPG,35,12-21,5-10,4-4,1,8,9,5,0,1,6,4,33,+10
R. BullockR. BullockSF,26,5-11,3-8,0-0,0,3,3,1,1,0,2,1,13,+2
S. BrownS. BrownSF,7,1-2,0-1,0-0,0,2,2,0,1,0,0,0,2,0
W. Cauley-SteinW. Cauley-SteinC,9,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,+7
J. BrunsonJ. BrunsonPG,35,6-12,1-6,0-0,0,5,5,5,1,0,2,4,13,+1
F. NtilikinaF. NtilikinaPG,13,2-3,1-2,0-0,0,2,2,1,0,0,1,2,5,-7
