MIL,DET,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,27,9-16,3-7,7-7,0,8,8,9,0,4,3,2,28,+22
T. AntetokounmpoT. AntetokounmpoSF,23,4-4,0-0,1-2,1,7,8,1,2,0,2,2,9,+20
G. HillG. HillPG,22,1-4,0-0,2-2,1,4,5,7,1,0,2,1,4,+25
P. ConnaughtonP. ConnaughtonSG,25,6-8,4-5,0-0,0,3,3,2,2,0,1,1,16,+27
G. AllenG. AllenSG,21,2-8,2-6,2-2,0,3,3,0,0,2,0,1,8,+15
S. OjeleyeS. OjeleyePF,20,1-3,0-1,2-2,1,4,5,0,0,0,2,4,4,+3
S. MamukelashviliS. MamukelashviliPF,6,2-2,1-1,0-1,0,0,0,0,0,0,1,1,5,-6
J. RobinsonJ. RobinsonF,24,4-7,3-6,0-0,1,2,3,4,0,0,0,1,11,+6
J. NworaJ. NworaSF,24,7-13,2-5,0-0,0,5,5,3,0,0,2,2,16,+12
G. KalaitzakisG. KalaitzakisSF,8,0-2,0-1,0-2,0,0,0,0,1,1,0,2,0,-9
B. PortisB. PortisC,22,5-13,1-2,1-2,4,4,8,0,1,1,2,4,12,+11
R. HoodR. HoodSG,17,1-4,1-3,1-1,1,3,4,2,0,0,0,2,4,+14
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,24,8-13,4-8,1-2,0,2,2,1,1,1,1,0,21,-18
S. BeyS. BeySF,31,2-13,0-4,0-1,6,1,7,3,0,0,0,1,4,-25
I. StewartI. StewartC,24,2-6,0-0,1-2,4,4,8,0,0,2,2,3,5,-13
C. CunninghamC. CunninghamPG,29,2-14,0-9,2-2,0,2,2,3,0,0,2,2,6,-22
K. HayesK. HayesPG,26,3-7,2-4,0-0,0,3,3,4,1,0,3,5,8,-14
K. OlynykK. OlynykPF,16,2-5,0-2,1-1,1,3,4,3,0,1,2,3,5,-11
T. LylesT. LylesPF,19,3-9,2-8,5-7,2,5,7,1,0,0,1,2,13,-16
L. GarzaL. GarzaC,7,1-3,0-0,1-1,1,0,1,0,1,0,1,2,3,-4
C. JosephC. JosephPG,15,2-6,0-1,3-3,0,2,2,3,0,0,0,1,7,-9
F. JacksonF. JacksonPG,16,2-7,0-5,4-7,0,2,2,1,0,0,0,0,8,-8
S. LeeS. LeePG,5,1-2,0-1,1-2,0,0,0,0,1,0,0,0,3,+4
J. JacksonJ. JacksonSG,16,0-4,0-3,2-2,0,3,3,1,0,1,1,2,2,-13
H. DialloH. DialloSG,6,2-3,0-1,0-0,0,2,2,0,1,0,1,0,4,+6
R. McGruderR. McGruderG,7,0-1,0-1,0-0,0,0,0,1,0,0,0,1,0,+3
