CHI,HOU,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,36,6-19,0-4,5-5,0,5,5,7,1,0,2,1,17,+13
J. GreenJ. GreenSF,27,4-6,1-1,0-0,4,2,6,1,2,1,2,3,9,0
N. VucevicN. VucevicC,26,6-16,2-5,0-0,1,12,13,4,1,1,2,6,14,-2
L. BallL. BallPG,37,7-11,5-7,0-0,0,5,5,5,2,2,3,4,19,-5
Z. LaVineZ. LaVineSG,36,11-22,3-9,3-5,0,2,2,4,1,1,3,2,28,-2
D. Jones Jr.D. Jones Jr.SF,11,0-2,0-0,0-0,1,1,2,1,0,1,0,1,0,-6
T. BradleyT. BradleyC,2,0-1,0-0,0-0,1,1,2,0,0,0,0,1,0,-4
C. WhiteC. WhitePG,15,1-5,1-4,0-0,0,1,1,2,0,0,0,2,3,-1
A. CarusoA. CarusoSG,33,6-10,3-5,0-0,1,3,4,2,3,0,0,2,15,-6
A. DosunmuA. DosunmuSG,17,3-4,0-0,2-2,0,0,0,0,2,0,1,0,8,-12
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,21,4-10,0-4,0-0,0,3,3,1,0,0,5,2,8,-1
C. WoodC. WoodC,32,6-14,2-3,2-2,3,7,10,6,0,2,2,4,16,-2
E. GordonE. GordonSG,32,4-9,1-3,1-1,0,1,1,2,1,1,1,0,10,-2
K. Porter Jr.K. Porter Jr.SG,37,5-13,2-4,2-4,0,6,6,9,1,0,6,0,14,+6
J. GreenJ. GreenSG,11,4-5,1-2,2-2,0,2,2,1,0,0,0,0,11,-2
K. Martin Jr.K. Martin Jr.F,15,2-5,0-2,1-2,1,3,4,1,0,0,1,0,5,+3
D. House Jr.D. House Jr.SF,17,6-7,4-4,2-2,1,3,4,1,1,2,1,1,18,+9
A. SengunA. SengunC,16,4-7,2-3,3-5,1,3,4,2,1,0,1,3,13,+7
D.J. AugustinD.J. AugustinPG,15,0-1,0-1,0-0,0,4,4,2,0,0,4,0,0,0
G. MathewsG. MathewsSG,28,4-6,2-4,2-2,0,5,5,1,1,1,0,5,12,0
A. BrooksA. BrooksSG,17,3-7,3-6,2-2,1,2,3,1,0,0,0,1,11,+7
