CLE,UTAH,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,35,8-11,4-5,0-0,3,3,6,1,0,1,0,2,20,+20
L. StevensL. StevensF,30,10-15,1-2,2-2,1,6,7,2,2,0,1,3,23,+18
J. AllenJ. AllenC,30,5-7,0-0,2-2,0,7,7,2,0,1,4,1,12,+23
E. MobleyE. MobleyC,36,7-9,0-0,1-3,3,7,10,7,0,1,4,1,15,+11
D. GarlandD. GarlandPG,34,3-11,1-8,4-4,0,10,10,14,1,0,2,4,11,+22
K. LoveK. LovePF,21,5-10,2-5,4-4,0,7,7,1,0,0,2,0,16,+6
D. WadeD. WadePF,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+3
C. OsmanC. OsmanSF,31,3-12,1-7,1-2,0,1,1,0,2,0,0,4,8,-4
D. WindlerD. WindlerSG,2,1-2,1-2,0-0,0,0,0,0,0,0,0,0,3,+1
R. Nembhard Jr.R. Nembhard Jr.SG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+1
K. PangosK. PangosG,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+1
B. GoodwinB. GoodwinG,14,1-3,1-1,0-0,0,1,1,1,1,0,0,2,3,-2
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,36,2-5,2-4,0-0,0,9,9,3,2,1,0,3,6,-21
B. BogdanovicB. BogdanovicSF,34,3-14,2-7,1-2,0,2,2,1,1,0,1,1,9,-15
M. ConleyM. ConleyPG,27,4-10,2-4,2-4,1,1,2,1,1,0,0,3,12,-5
J. InglesJ. InglesSG,13,1-5,0-4,0-0,0,1,1,0,0,0,0,0,2,-13
D. MitchellD. MitchellSG,33,6-16,3-9,2-2,0,5,5,4,1,0,1,4,17,-14
E. PaschallE. PaschallPF,33,8-11,2-3,0-0,3,4,7,0,0,1,1,0,18,0
Z. CheathamZ. CheathamF,5,0-3,0-2,0-0,0,0,0,0,0,0,0,0,0,-13
J. ClarksonJ. ClarksonPG,34,8-17,4-11,2-3,0,2,2,2,1,0,2,2,22,-11
D. ValentineD. ValentineSG,17,2-4,1-3,0-0,0,3,3,0,1,0,2,3,5,-2
T. ForrestT. ForrestSG,6,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,-6
