DEN,LAC,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,20,2-5,0-2,0-0,0,2,2,2,0,1,1,1,4,+1
W. BartonW. BartonSF,36,7-18,2-9,1-1,0,4,4,3,2,0,2,2,17,-2
N. JokicN. JokicC,38,9-24,1-3,7-7,6,16,22,8,2,2,4,4,26,-7
M. MorrisM. MorrisPG,32,5-14,2-5,0-0,2,3,5,5,0,0,1,2,12,+11
A. RiversA. RiversSG,31,4-8,4-6,0-0,0,3,3,4,0,0,1,2,12,+5
Ja. GreenJa. GreenPF,11,1-3,1-2,0-0,0,2,2,1,0,0,1,0,3,+10
V. CancarV. CancarSF,15,1-1,0-0,0-0,2,3,5,0,0,0,1,2,2,0
F. CampazzoF. CampazzoPG,17,1-4,1-3,2-2,0,1,1,3,2,0,2,5,5,-6
B. HylandB. HylandPG,15,3-10,1-7,0-0,0,2,2,2,0,0,1,1,7,-5
D. ReedD. ReedSG,26,6-8,3-4,0-1,0,2,2,1,1,1,0,1,15,+8
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,30,2-6,0-4,0-0,0,4,4,1,0,0,1,0,4,-9
I. ZubacI. ZubacC,27,7-8,0-0,3-5,4,7,11,0,1,3,2,2,17,-4
E. BledsoeE. BledsoeSG,37,8-17,1-2,1-2,0,2,2,10,5,2,3,3,18,+1
T. MannT. MannSG,36,5-11,1-1,0-0,2,5,7,8,0,0,2,4,11,+16
L. KennardL. KennardSG,17,3-10,2-8,0-0,0,1,1,0,0,0,0,5,8,-10
J. WinslowJ. WinslowPF,5,1-2,0-0,0-0,0,1,1,0,0,0,0,1,2,-16
S. IbakaS. IbakaC,19,4-6,1-2,1-2,2,4,6,3,0,1,3,5,10,+8
A. CoffeyA. CoffeySG,23,4-8,1-4,0-0,0,9,9,1,2,0,0,1,9,+4
B. Boston Jr.B. Boston Jr.SG,33,6-15,2-5,4-5,0,2,2,2,0,0,2,0,18,+1
K. JohnsonK. JohnsonSG,11,0-3,0-0,3-4,0,3,3,1,0,1,1,1,3,-6
