DAL,LAC,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,24,2-6,1-3,2-2,0,2,2,1,1,0,0,3,7,-1
T. Hardaway Jr.T. Hardaway Jr.SF,36,2-12,1-4,3-3,1,5,6,5,0,0,1,4,8,-7
D. PowellD. PowellC,19,4-7,1-2,0-0,2,3,5,1,0,1,1,1,9,-11
K. PorzingisK. PorzingisC,32,10-18,0-4,5-6,4,4,8,2,0,2,0,4,25,-2
J. BrunsonJ. BrunsonPG,35,7-13,1-4,5-5,0,4,4,8,3,0,3,4,20,+3
M. KleberM. KleberPF,20,2-7,1-5,0-0,1,3,4,0,0,1,0,0,5,-3
R. BullockR. BullockSF,32,0-2,0-2,0-0,0,5,5,1,0,0,1,1,0,-1
S. BrownS. BrownSF,8,0-1,0-1,0-0,0,2,2,1,0,0,1,1,0,-5
B. MarjanovicB. MarjanovicC,3,2-3,0-0,2-2,0,1,1,0,0,0,0,1,6,+1
W. Cauley-SteinW. Cauley-SteinC,10,2-2,0-0,0-0,0,1,1,0,2,0,2,2,4,-2
T. BurkeT. BurkePG,13,2-6,0-1,0-0,0,1,1,1,0,0,0,0,4,-7
F. NtilikinaF. NtilikinaPG,9,1-6,1-4,0-0,0,0,0,1,0,1,1,0,3,+5
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
I. ZubacI. ZubacC,27,6-7,0-0,4-6,1,9,10,0,0,0,1,1,16,+5
R. JacksonR. JacksonPG,35,8-14,4-8,3-4,0,2,2,4,0,0,2,2,23,+9
E. BledsoeE. BledsoeSG,26,1-4,0-1,0-0,0,4,4,2,0,0,2,2,2,+6
P. GeorgeP. GeorgeSG,38,12-25,3-8,2-2,0,4,4,6,1,0,6,4,29,+11
A. CoffeyA. CoffeySG,25,1-2,1-2,0-0,0,5,5,2,0,0,0,0,3,+21
J. WinslowJ. WinslowPF,10,0-0,0-0,0-0,1,3,4,1,0,0,0,0,0,-10
S. IbakaS. IbakaC,12,2-8,0-2,2-4,2,2,4,0,1,0,2,2,6,-1
I. HartensteinI. HartensteinC,5,1-3,0-0,0-0,2,0,2,1,1,1,0,0,2,-1
T. MannT. MannSG,27,2-4,1-1,2-2,1,3,4,0,0,0,0,2,7,-11
L. KennardL. KennardSG,34,3-8,3-7,0-0,1,2,3,2,2,1,1,2,9,+1
