MIL,SA,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,30,7-15,1-2,6-8,0,8,8,8,0,3,5,4,21,+19
K. MiddletonK. MiddletonSF,35,9-17,2-7,8-9,0,2,2,3,2,0,6,0,28,-6
J. HolidayJ. HolidayPG,25,6-9,3-4,1-2,1,3,4,5,0,0,5,3,16,+6
P. ConnaughtonP. ConnaughtonSG,37,6-9,3-5,1-1,1,6,7,0,1,0,1,2,16,+8
G. AllenG. AllenSG,26,4-11,2-8,0-0,0,5,5,1,1,0,0,0,10,+1
S. MamukelashviliS. MamukelashviliPF,6,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0,0
J. RobinsonJ. RobinsonF,13,2-3,0-1,0-0,0,3,3,0,1,0,0,1,4,+14
T. AntetokounmpoT. AntetokounmpoSF,22,2-5,0-0,0-0,4,3,7,2,0,0,2,2,4,-4
J. NworaJ. NworaSF,21,3-7,1-5,0-0,0,6,6,1,0,2,0,0,7,+4
G. HillG. HillPG,25,5-6,3-3,2-2,1,1,2,1,1,0,1,2,15,+8
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,32,9-13,7-11,0-0,0,4,4,2,0,0,0,0,25,-8
K. JohnsonK. JohnsonSF,29,9-18,0-4,2-3,0,2,2,3,1,0,2,3,20,-2
J. PoeltlJ. PoeltlC,35,5-9,0-0,0-0,6,2,8,6,2,2,2,2,10,-19
D. WhiteD. WhitePG,31,6-12,1-5,1-1,0,2,2,8,4,1,2,4,14,-4
D. MurrayD. MurrayPG,34,5-14,0-2,0-0,0,9,9,7,1,0,0,2,10,-10
D. EubanksD. EubanksPF,13,2-4,0-0,0-0,1,3,4,1,0,1,2,0,4,+7
K. Bates-DiopK. Bates-DiopSF,1,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,+2
J. LandaleJ. LandaleC,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,+2
T. JonesT. JonesPG,5,1-2,0-0,0-0,0,0,0,0,0,0,0,0,2,-2
B. ForbesB. ForbesSG,14,1-4,1-4,0-0,0,2,2,0,0,0,0,2,3,-6
L. Walker IVL. Walker IVSG,25,7-15,1-8,2-2,0,2,2,2,1,0,1,2,17,-5
D. VassellD. VassellSG,19,2-6,0-4,0-0,2,1,3,0,1,0,2,3,4,-7
J. PrimoJ. PrimoSG,1,1-1,0-0,0-0,1,0,1,0,0,0,0,0,2,+2
