BKN,CLE,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,39,8-19,1-4,10-10,0,6,6,9,0,3,2,3,27,+5
B. GriffinB. GriffinPF,9,1-2,0-1,0-0,0,2,2,0,0,0,1,3,2,-8
P. MillsP. MillsPG,35,6-10,5-9,0-0,0,1,1,3,0,0,0,0,17,+20
J. HardenJ. HardenSG,38,5-10,0-2,4-4,1,5,6,14,3,0,5,2,14,-6
D. BembryD. BembrySG,23,4-10,0-3,0-0,2,1,3,0,0,1,0,3,8,-5
P. MillsapP. MillsapPF,10,1-4,0-1,0-0,1,3,4,0,1,0,0,2,2,+1
J. JohnsonJ. JohnsonPF,29,4-13,1-4,0-2,2,2,4,5,2,0,0,4,9,+1
L. AldridgeL. AldridgeC,34,10-14,0-2,1-1,2,9,11,0,0,1,0,4,21,+14
J. CarterJ. CarterPG,8,2-6,2-6,0-0,0,2,2,1,0,0,1,2,6,-8
C. ThomasC. ThomasSG,15,4-7,2-3,1-1,0,3,3,0,0,1,0,0,11,+11
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,34,2-4,1-3,2-2,0,2,2,2,3,1,1,4,7,+1
L. MarkkanenL. MarkkanenPF,31,7-17,3-9,5-5,2,6,8,1,0,1,1,1,22,+5
I. OkoroI. OkoroSF,36,4-9,3-7,4-4,1,3,4,2,2,0,1,0,15,-5
J. AllenJ. AllenC,37,7-15,0-1,6-9,6,9,15,2,0,1,3,1,20,0
D. GarlandD. GarlandPG,39,9-27,2-10,4-4,2,3,5,11,0,0,2,3,24,+13
K. LoveK. LovePF,17,3-8,2-5,0-0,1,11,12,0,0,1,0,1,8,-10
E. DavisE. DavisC,9,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,-11
R. RubioR. RubioPG,29,4-12,3-8,5-5,2,5,7,5,0,1,4,3,16,-12
D. WindlerD. WindlerSG,8,0-1,0-1,0-0,0,0,0,1,0,0,0,3,0,-6
