MIN,UTAH,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. McDanielsJ. McDanielsPF,37,7-18,1-6,1-1,3,6,9,7,1,1,4,4,16,-10
J. LaymanJ. LaymanSF,36,6-11,1-5,0-0,3,4,7,0,2,1,3,2,13,-10
N. ReidN. ReidC,36,6-14,2-6,3-4,5,5,10,1,1,1,1,5,17,-4
D. RussellD. RussellPG,41,7-20,4-8,1-1,1,6,7,14,0,0,3,3,19,-5
M. BeasleyM. BeasleySG,43,13-25,7-16,0-0,2,4,6,1,1,0,2,1,33,-14
N. KnightN. KnightF,15,3-5,0-1,2-4,1,2,3,1,0,1,1,1,8,-5
J. McLaughlinJ. McLaughlinPG,11,0-0,0-0,0-0,0,1,1,3,1,0,0,2,0,-3
J. NowellJ. NowellSG,19,3-8,2-3,2-2,0,1,1,2,1,0,0,1,10,-4
L. BolmaroL. BolmaroSG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,30,2-6,1-5,0-0,0,1,1,4,2,0,1,2,5,+11
B. BogdanovicB. BogdanovicSF,30,6-10,4-5,2-2,0,2,2,0,1,0,2,2,18,+11
R. GobertR. GobertC,35,8-14,0-0,4-9,7,10,17,2,1,4,3,3,20,+9
M. ConleyM. ConleyPG,28,7-10,2-3,1-2,1,3,4,6,0,1,2,2,17,+22
D. MitchellD. MitchellSG,38,10-20,4-11,4-4,0,5,5,7,0,1,3,2,28,+9
R. GayR. GaySF,19,3-4,1-1,0-0,1,5,6,0,0,0,0,3,7,+1
H. WhitesideH. WhitesideC,13,4-4,0-0,4-4,1,2,3,0,0,0,1,2,12,+3
J. ClarksonJ. ClarksonPG,24,2-9,1-6,0-0,0,3,3,7,0,1,1,1,5,-2
J. InglesJ. InglesSG,23,6-13,3-8,1-1,0,4,4,5,3,0,2,0,16,+2
T. ForrestT. ForrestSG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-6
