BOS,CLE,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,36,7-20,2-8,7-7,1,7,8,5,1,2,2,2,23,+4
A. HorfordA. HorfordC,32,7-10,3-4,0-0,0,9,9,3,0,2,1,3,17,+8
R. Williams IIIR. Williams IIIC,13,0-2,0-0,0-0,1,5,6,0,0,0,1,1,0,-8
M. SmartM. SmartPG,37,6-13,1-5,1-2,0,4,4,5,2,0,3,0,14,+1
SchröderSchröder PG,34,5-11,0-1,4-4,0,2,2,3,1,0,3,4,14,+2
G. WilliamsG. WilliamsPF,24,4-7,3-6,0-0,0,4,4,1,1,0,0,2,11,+10
A. NesmithA. NesmithSF,11,1-3,0-2,2-2,0,3,3,1,0,0,1,1,4,+3
KanterKanter C,8,2-3,0-0,1-1,2,0,2,0,0,0,2,1,5,+5
P. PritchardP. PritchardPG,5,0-2,0-1,0-0,0,0,0,2,0,0,0,0,0,+4
J. RichardsonJ. RichardsonSG,25,4-6,1-2,0-0,1,4,5,1,0,2,1,2,9,0
R. LangfordR. LangfordSG,15,0-1,0-0,1-4,1,2,3,2,2,0,0,0,1,+1
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,35,0-4,0-2,0-0,0,8,8,0,0,0,0,4,0,-5
I. OkoroI. OkoroSF,32,4-8,1-4,3-4,1,4,5,3,3,0,1,3,12,-4
E. MobleyE. MobleyC,29,0-11,0-2,1-2,3,6,9,5,0,2,3,1,1,-8
R. RubioR. RubioPG,37,9-20,4-8,6-7,0,6,6,2,0,0,3,2,28,-7
D. GarlandD. GarlandPG,35,6-15,3-7,2-3,0,1,1,2,1,0,3,2,17,-9
C. OsmanC. OsmanSF,31,10-17,6-12,0-0,0,2,2,5,2,0,0,2,26,-2
T. FallT. FallC,8,0-0,0-0,0-0,0,2,2,0,0,0,0,0,0,+7
D. ValentineD. ValentineSG,22,2-7,2-5,0-0,3,6,9,1,0,0,3,2,6,-4
D. WindlerD. WindlerSG,11,1-1,0-0,0-0,0,0,0,0,0,1,0,2,2,+2
