DAL,UTAH,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. BrownS. BrownSF,28,3-5,3-3,0-0,0,3,3,2,0,0,1,5,9,+7
D. PowellD. PowellC,27,2-5,0-2,1-1,2,5,7,2,0,0,1,3,5,+18
K. PorzingisK. PorzingisC,34,8-18,0-5,11-13,2,7,9,3,1,2,3,2,27,+3
J. BrunsonJ. BrunsonPG,36,10-25,2-5,5-8,2,0,2,6,2,0,1,5,27,+4
F. NtilikinaF. NtilikinaPG,35,5-12,2-5,5-5,1,3,4,1,2,0,1,3,17,+7
G. KingG. KingF,9,0-3,0-2,0-0,0,3,3,0,0,0,1,1,0,-17
M. ChrissM. ChrissSF,11,1-3,0-0,2-2,1,4,5,0,0,1,2,5,4,-6
M. BrownM. BrownC,11,3-5,0-0,0-0,0,2,2,0,0,0,0,4,6,-8
B. KnightB. KnightPG,21,2-4,2-3,4-4,0,2,2,3,0,0,2,2,10,-12
T. PinsonT. PinsonG,22,3-5,1-3,2-2,0,5,5,1,0,0,1,0,9,-9
C. Brown Jr.C. Brown Jr.G,8,1-4,0-2,0-0,0,1,1,1,2,0,0,1,2,-7
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,29,1-4,1-3,0-0,0,4,4,3,0,0,1,4,3,-21
B. BogdanovicB. BogdanovicSF,25,9-14,4-8,3-4,1,3,4,1,1,0,4,5,25,-18
R. GobertR. GobertC,34,4-6,0-0,2-3,5,6,11,1,2,2,2,3,10,+3
M. ConleyM. ConleyPG,31,6-12,3-8,7-8,0,7,7,5,1,0,0,1,22,+8
D. MitchellD. MitchellSG,35,11-26,1-7,10-11,3,0,3,3,3,0,3,3,33,-18
R. GayR. GaySF,19,1-4,0-2,2-3,0,3,3,1,1,0,1,3,4,+19
H. WhitesideH. WhitesideC,14,3-5,0-0,3-6,3,4,7,0,0,3,0,3,9,+1
J. ClarksonJ. ClarksonPG,27,4-13,3-6,1-2,1,7,8,4,1,0,2,0,12,+22
J. InglesJ. InglesSG,26,1-6,0-2,0-0,0,2,2,6,0,1,1,2,2,+24
