DEN,OKC,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Ja. GreenJa. GreenPF,18,3-3,0-0,0-0,1,2,3,0,0,1,2,3,6,+6
A. GordonA. GordonPF,24,2-9,0-4,0-0,1,5,6,2,0,0,2,2,4,+11
W. BartonW. BartonSF,30,5-14,2-6,2-2,1,3,4,4,0,0,1,0,14,+8
N. JokicN. JokicC,33,8-21,1-3,5-5,8,10,18,6,1,0,2,0,22,+10
M. MorrisM. MorrisPG,26,3-5,2-4,0-0,0,3,3,5,1,0,1,1,8,+18
Je. GreenJe. GreenPF,22,6-10,1-3,3-5,0,1,1,1,1,0,1,3,16,-9
Z. NnajiZ. NnajiPF,15,1-2,0-0,1-2,3,3,6,0,0,0,0,1,3,-6
F. CampazzoF. CampazzoPG,22,0-4,0-3,1-2,2,2,4,8,0,1,3,1,1,-14
B. HylandB. HylandPG,9,0-5,0-3,0-0,1,0,1,0,0,0,1,1,0,-4
A. RiversA. RiversSG,32,8-13,6-9,0-0,1,4,5,1,3,0,2,2,22,0
D. ReedD. ReedSG,8,1-3,1-1,0-0,0,2,2,1,1,0,0,0,3,0
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,26,5-10,2-6,0-0,2,2,4,2,3,0,0,1,12,-9
L. DortL. DortSF,28,4-13,1-9,5-6,0,5,5,1,0,1,0,3,14,-13
D. FavorsD. FavorsC,16,1-4,0-1,0-0,1,1,2,1,0,0,0,2,2,-4
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,31,2-14,0-3,4-4,2,3,5,4,1,2,1,3,8,-15
J. GiddeyJ. GiddeySG,32,4-10,3-5,0-0,1,6,7,8,1,0,2,1,11,-8
D. BazleyD. BazleyPF,24,5-9,0-3,0-0,2,3,5,0,0,3,3,0,10,+5
K. WilliamsK. WilliamsSF,18,4-6,0-2,0-1,2,4,6,3,0,0,1,1,8,+9
M. MuscalaM. MuscalaC,14,4-4,0-0,0-0,1,2,3,1,1,0,0,1,8,-8
A. PokusevskiA. PokusevskiC,12,3-5,1-3,0-0,0,2,2,1,0,0,2,1,7,+9
T. MannT. MannPG,19,3-7,1-4,0-0,0,1,1,5,2,0,0,0,7,+9
A. WigginsA. WigginsSG,19,3-6,1-2,1-1,0,1,1,3,1,1,0,0,8,+5
