POR,LAL,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,36,0-8,0-6,0-0,2,11,13,9,4,1,3,5,0,+1
N. PowellN. PowellSF,41,10-20,5-11,5-6,1,4,5,1,1,1,2,5,30,-4
J. NurkicJ. NurkicC,36,7-15,2-3,0-3,5,8,13,4,1,1,3,4,16,0
C. McCollumC. McCollumSG,34,5-17,4-7,1-2,2,6,8,3,2,0,2,2,15,-8
A. SimonsA. SimonsSG,36,7-18,3-10,2-3,1,1,2,3,1,0,1,4,19,-2
T. WatfordT. WatfordPF,15,3-4,0-0,0-0,3,3,6,1,2,0,1,3,6,-5
D. Smith Jr.D. Smith Jr.PG,17,1-5,0-0,2-5,2,1,3,2,0,0,0,0,4,0
B. McLemoreB. McLemoreSG,17,1-9,0-5,0-0,0,2,2,0,0,0,0,2,2,-4
C. EllebyC. EllebySG,9,1-2,0-0,0-0,2,1,3,0,0,0,0,3,2,-3
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,37,10-18,0-0,10-14,3,12,15,2,0,3,3,5,30,+2
S. JohnsonS. JohnsonPF,17,1-4,0-1,1-2,0,1,1,0,2,0,1,2,3,-5
R. WestbrookR. WestbrookPG,34,3-12,1-4,2-3,2,8,10,13,1,0,4,5,9,+2
A. BradleyA. BradleyPG,31,4-10,3-8,0-0,2,2,4,1,4,0,1,2,11,+4
M. MonkM. MonkSG,31,2-10,1-6,2-4,0,4,4,1,0,1,1,0,7,+11
C. AnthonyC. AnthonyPF,33,8-12,5-6,3-4,1,7,8,2,0,2,1,2,24,+15
K. BazemoreK. BazemoreSF,7,0-1,0-1,0-0,0,0,0,1,0,0,0,0,0,-11
D. HowardD. HowardC,11,4-6,0-0,2-4,4,3,7,0,0,1,1,2,10,-4
A. ReavesA. ReavesSG,22,0-2,0-2,0-0,0,3,3,0,0,0,1,0,0,+3
T. Horton-TuckerT. Horton-TuckerSG,18,1-3,1-2,2-2,0,1,1,5,1,0,3,0,5,+8
