UTAH,CHI,2
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,35,3-5,1-3,0-0,1,2,3,2,3,0,1,4,7,+13
B. BogdanovicB. BogdanovicSF,32,5-14,2-6,2-2,4,5,9,2,1,0,1,0,14,+11
R. GobertR. GobertC,32,7-9,0-0,3-4,7,12,19,1,1,3,0,4,17,-15
J. InglesJ. InglesSG,32,3-9,3-8,0-0,0,6,6,2,0,0,4,3,9,-15
D. MitchellD. MitchellSG,35,9-27,2-11,10-10,1,6,7,6,0,1,6,1,30,+13
E. PaschallE. PaschallPF,16,1-2,0-0,0-0,1,1,2,0,0,0,1,2,2,-19
H. WhitesideH. WhitesideC,16,2-4,0-0,0-0,0,4,4,0,0,2,0,3,4,+7
J. ClarksonJ. ClarksonPG,29,5-19,3-9,3-3,0,2,2,1,0,0,4,1,16,-14
T. ForrestT. ForrestSG,3,0-0,0-0,0-0,0,1,1,0,0,0,1,1,0,-5
J. ButlerJ. ButlerSG,9,0-3,0-1,0-0,0,1,1,1,0,1,2,2,0,-16
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,35,13-22,0-1,6-6,1,5,6,3,0,0,1,1,32,+15
J. GreenJ. GreenSF,22,2-2,0-0,1-2,1,1,2,0,1,0,0,3,5,-5
N. VucevicN. VucevicC,34,4-19,2-6,6-8,0,12,12,2,1,0,0,5,16,-9
L. BallL. BallPG,33,4-11,1-6,2-2,1,4,5,2,4,0,4,2,11,+10
Z. LaVineZ. LaVineSG,34,9-19,1-4,7-8,3,2,5,5,0,0,0,3,26,-10
D. Jones Jr.D. Jones Jr.SF,19,2-3,0-1,0-0,1,2,3,0,1,3,0,0,4,+18
T. Brown Jr.T. Brown Jr.SF,3,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,-6
T. BradleyT. BradleyC,14,1-2,0-0,0-0,1,3,4,0,0,2,0,2,2,+19
A. CarusoA. CarusoSG,25,3-6,0-0,1-2,1,3,4,3,1,0,4,2,7,-9
A. DosunmuA. DosunmuSG,21,1-6,1-2,1-2,0,3,3,1,0,0,0,1,4,+17
