DET,MIL,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,28,5-13,1-6,2-2,1,3,4,1,2,0,1,3,13,-17
S. BeyS. BeySF,33,4-11,3-8,2-4,0,7,7,1,0,0,1,3,13,-18
L. GarzaL. GarzaC,23,2-7,0-2,2-2,2,3,5,0,0,0,0,1,6,-22
C. JosephC. JosephPG,7,0-2,0-1,0-0,0,0,0,0,0,0,1,0,0,-16
C. CunninghamC. CunninghamPG,30,3-10,2-6,1-2,0,8,8,7,0,0,4,1,9,-23
T. LylesT. LylesPF,23,7-15,2-8,3-3,4,3,7,0,0,0,1,3,19,+3
F. JacksonF. JacksonPG,23,3-10,0-5,0-0,0,2,2,1,0,0,0,0,6,+1
S. LeeS. LeePG,29,5-15,2-7,0-2,1,4,5,5,4,0,0,1,12,0
J. JacksonJ. JacksonSG,20,2-6,1-2,4-4,0,1,1,1,0,0,0,1,9,-1
H. DialloH. DialloSG,20,3-6,0-0,0-0,1,4,5,0,1,1,0,5,6,-10
R. McGruderR. McGruderG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,31,12-17,1-4,8-10,2,5,7,5,2,2,1,2,33,+25
K. MiddletonK. MiddletonSF,28,5-17,1-4,0-0,1,8,9,4,2,0,3,0,11,+1
B. PortisB. PortisC,31,10-14,6-7,2-2,2,8,10,1,0,0,1,4,28,+17
J. HolidayJ. HolidayPG,34,8-16,3-7,3-3,0,8,8,6,0,1,3,3,22,+29
G. AllenG. AllenSG,24,1-6,1-4,0-0,0,3,3,2,0,0,1,1,3,+17
S. MamukelashviliS. MamukelashviliPF,3,0-1,0-1,0-0,0,0,0,0,0,1,0,1,0,-1
J. RobinsonJ. RobinsonF,3,0-1,0-0,0-0,0,0,0,0,0,0,1,0,0,-1
T. AntetokounmpoT. AntetokounmpoSF,2,0-0,0-0,0-0,0,2,2,0,0,0,1,1,0,-1
J. NworaJ. NworaSF,16,0-0,0-0,2-2,1,2,3,1,1,1,1,1,2,-1
G. KalaitzakisG. KalaitzakisSF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-1
G. HillG. HillPG,27,2-5,0-2,0-0,4,2,6,2,0,0,0,1,4,+13
P. ConnaughtonP. ConnaughtonSG,24,4-8,3-5,0-0,0,7,7,1,0,1,3,3,11,+7
R. HoodR. HoodSG,14,0-2,0-2,0-0,0,1,1,1,0,0,0,1,0,+1
