TOR,DAL,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,44,7-18,0-2,6-8,0,8,8,3,3,0,5,3,20,-5
P. AchiuwaP. AchiuwaPF,33,5-10,0-1,2-3,2,3,5,0,0,0,2,2,12,-9
O. AnunobyO. AnunobySF,43,8-16,1-5,2-2,4,4,8,2,3,0,1,2,19,+1
S. BarnesS. BarnesSF,28,4-9,1-3,2-2,2,3,5,0,1,1,0,5,11,-3
F. VanVleetF. VanVleetSG,42,4-20,3-15,7-8,1,1,2,12,0,0,3,0,18,-4
C. BoucherC. BoucherPF,34,6-14,2-4,1-2,5,7,12,0,3,0,0,4,15,-3
J. ChampagnieJ. ChampagnieSF,16,1-4,1-2,0-0,2,2,4,0,1,0,1,5,3,+3
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,35,4-11,1-6,0-0,0,6,6,2,1,0,1,1,9,+6
M. KleberM. KleberPF,25,0-3,0-3,0-0,2,2,4,2,1,0,2,5,0,+5
K. PorzingisK. PorzingisC,33,5-10,0-2,8-8,1,6,7,2,1,0,5,0,18,-2
J. BrunsonJ. BrunsonPG,33,4-11,0-2,0-0,0,3,3,4,1,0,1,3,8,+4
L. DoncicL. DoncicPG,42,13-24,4-10,11-12,2,12,14,7,1,0,4,2,41,+7
T. Hardaway Jr.T. Hardaway Jr.SF,27,7-10,2-5,0-0,0,2,2,1,0,0,3,2,16,-1
R. BullockR. BullockSF,18,1-4,1-4,0-0,3,3,6,2,0,0,0,2,3,+3
D. PowellD. PowellC,17,1-1,0-0,0-0,1,1,2,2,0,0,0,3,2,0
F. NtilikinaF. NtilikinaPG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,+2
J. GreenJ. GreenSG,7,2-2,1-1,0-0,1,0,1,1,0,0,0,1,5,-4
