OKC,BKN,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,24,0-2,0-1,0-0,1,3,4,2,0,2,0,4,0,+9
L. DortL. DortSF,33,9-17,6-10,3-4,0,1,1,2,0,0,0,2,27,+8
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,35,11-18,2-5,9-10,2,8,10,9,1,2,5,0,33,+30
A. WigginsA. WigginsSG,27,3-8,1-2,2-2,3,3,6,2,1,0,1,5,9,+15
J. GiddeyJ. GiddeySG,31,8-17,3-11,0-0,1,2,3,7,1,0,2,1,19,-3
M. DiakiteM. DiakitePF,10,1-3,0-0,0-0,0,0,0,0,0,0,0,2,2,-4
D. BazleyD. BazleyPF,20,6-9,2-5,2-2,1,4,5,0,0,1,1,0,16,+1
M. MuscalaM. MuscalaC,12,5-6,4-4,0-0,0,0,0,0,1,1,0,1,14,+22
T. MannT. MannPG,23,3-5,1-2,0-0,1,7,8,4,3,1,0,2,7,+11
T. JeromeT. JeromeSG,25,1-6,1-5,0-0,0,1,1,6,1,0,1,2,3,+16
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. BrownB. BrownSF,27,4-10,0-2,2-2,4,4,8,1,2,2,2,2,10,-3
K. EdwardsK. EdwardsSF,25,4-10,0-3,1-1,2,0,2,0,0,1,0,2,9,-10
D. SharpeD. SharpeC,20,2-5,0-0,0-0,2,4,6,1,0,1,1,2,4,-17
J. HardenJ. HardenSG,36,7-22,3-11,9-9,1,6,7,9,3,3,3,2,26,-9
D. BembryD. BembrySG,13,2-5,0-1,0-0,1,0,1,1,0,0,1,3,4,-18
P. MillsapP. MillsapPF,19,4-6,0-1,0-0,4,6,10,1,0,3,1,1,8,-5
B. GriffinB. GriffinPF,13,1-3,0-1,2-2,1,3,4,1,0,0,0,1,4,-6
J. JohnsonJ. JohnsonPF,9,2-3,0-0,0-0,1,1,2,1,0,0,0,0,4,-6
D. Duke Jr.D. Duke Jr.SF,20,4-7,3-3,2-2,3,2,5,1,0,1,2,1,13,-2
J. CarterJ. CarterPG,25,3-9,0-3,0-0,1,1,2,0,1,0,1,2,6,-18
C. ThomasC. ThomasSG,33,8-18,1-7,4-6,1,2,3,0,1,0,1,3,21,-11
