NY,MIL,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,37,4-9,0-1,1-2,1,10,11,3,0,0,4,3,9,-11
M. RobinsonM. RobinsonC,25,3-3,0-0,1-6,4,2,6,0,0,1,1,4,7,-2
K. WalkerK. WalkerPG,30,4-8,0-4,0-0,0,5,5,7,1,0,2,1,8,+6
E. FournierE. FournierSG,32,10-19,5-12,0-1,3,4,7,3,1,1,0,5,25,+7
R. BarrettR. BarrettSG,35,6-20,3-8,8-10,2,2,4,3,2,0,2,2,23,-2
O. ToppinO. ToppinPF,14,2-4,0-1,1-2,0,2,2,0,0,0,0,0,5,-6
N. NoelN. NoelC,20,1-2,0-0,3-4,0,5,5,1,1,1,1,4,5,-11
A. BurksA. BurksSG,18,3-5,2-4,2-3,1,2,3,2,0,0,2,2,10,-21
I. QuickleyI. QuickleySG,11,2-6,1-3,0-0,0,0,0,2,0,0,0,1,5,-15
Q. GrimesQ. GrimesSG,18,4-8,3-7,0-0,0,2,2,0,1,1,2,1,11,-20
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,34,12-19,2-6,12-16,3,10,13,5,1,0,4,5,38,+19
K. MiddletonK. MiddletonSF,32,7-18,1-7,5-5,1,6,7,4,2,0,3,5,20,+5
B. PortisB. PortisC,27,2-10,1-5,0-0,2,4,6,0,1,1,1,1,5,+3
J. HolidayJ. HolidayPG,35,8-15,4-9,4-4,0,5,5,10,1,0,2,2,24,+18
G. AllenG. AllenSG,30,4-8,3-7,4-4,2,5,7,2,2,0,0,1,15,+20
S. MamukelashviliS. MamukelashviliPF,1,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3,+1
T. AntetokounmpoT. AntetokounmpoSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
J. NworaJ. NworaSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
G. HillG. HillPG,15,2-4,1-2,2-2,0,2,2,2,2,0,0,1,7,-2
W. MatthewsW. MatthewsSG,14,1-3,0-2,0-0,0,1,1,0,0,0,0,5,2,+8
P. ConnaughtonP. ConnaughtonSG,24,2-6,1-2,0-0,3,2,5,1,1,0,1,2,5,+3
D. DiVincenzoD. DiVincenzoSG,24,2-5,0-2,0-0,0,1,1,3,1,0,1,1,4,0
L. WiggintonL. WiggintonG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,0
