PHI,ATL,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenSF,34,4-9,2-5,0-0,1,2,3,0,0,2,2,5,10,+8
G. NiangG. NiangSF,29,5-8,3-5,0-0,0,4,4,3,2,0,1,4,13,-6
J. EmbiidJ. EmbiidC,36,10-23,1-3,7-8,1,11,12,4,1,2,3,4,28,+15
T. MaxeyT. MaxeyPG,33,4-10,0-1,3-3,1,2,3,5,1,1,0,2,11,+4
S. CurryS. CurrySG,33,7-14,2-4,2-3,0,3,3,5,1,0,1,3,18,+13
A. DrummondA. DrummondC,12,2-2,0-0,0-1,3,4,7,1,2,0,1,0,4,-13
M. ThybulleM. ThybulleSG,24,0-1,0-1,0-0,0,4,4,1,0,0,0,5,0,-4
S. MiltonS. MiltonSG,22,2-8,0-2,1-2,0,1,1,3,1,0,2,0,5,-15
F. KorkmazF. KorkmazSG,17,4-6,1-1,0-0,0,3,3,0,0,0,1,1,9,+8
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,33,6-10,2-5,4-6,0,8,8,0,1,2,2,4,18,-2
C. CapelaC. CapelaC,30,2-8,0-0,2-5,5,6,11,0,0,0,1,3,6,-10
T. YoungT. YoungPG,36,8-22,2-5,7-8,2,2,4,10,0,1,4,5,25,-8
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,18,0-2,0-2,0-0,0,3,3,0,0,0,1,4,0,-14
K. HuerterK. HuerterSG,31,4-9,2-6,2-2,0,2,2,2,0,0,1,1,12,-10
D. GallinariD. GallinariPF,28,5-12,2-5,6-6,1,7,8,3,0,0,0,1,18,+11
S. HillS. HillSF,13,1-2,0-1,0-0,1,2,3,0,0,0,0,0,2,+6
G. DiengG. DiengC,5,1-1,0-0,0-0,1,0,1,1,0,0,0,1,2,-1
L. WilliamsL. WilliamsSG,17,3-8,2-4,3-3,0,1,1,0,1,0,5,0,11,+8
D. WrightD. WrightSG,29,1-2,0-0,0-0,1,5,6,4,3,0,0,1,2,+10
