MIA,HOU,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. ButlerJ. ButlerSF,35,12-21,2-3,11-11,0,1,1,2,1,2,0,0,37,+6
C. MartinC. MartinSF,38,4-9,1-3,2-2,2,4,6,0,1,0,3,2,11,+5
O. YurtsevenO. YurtsevenC,29,5-11,0-0,0-0,2,11,13,2,2,2,1,4,10,+8
K. LowryK. LowryPG,37,3-11,2-7,4-5,3,0,3,3,0,2,4,3,12,+10
T. HerroT. HerroPG,38,5-17,1-9,5-7,0,6,6,9,0,0,4,0,16,+4
C. SilvaC. SilvaPF,15,1-2,0-0,0-0,2,5,7,0,0,0,0,3,2,+1
H. HighsmithH. HighsmithF,15,3-4,3-3,0-0,1,0,1,0,0,0,0,2,9,+6
K. GuyK. GuySG,24,6-8,4-6,1-2,1,3,4,4,3,0,2,1,17,+6
N. StauskasN. StauskasG,11,1-3,1-2,3-4,0,2,2,1,0,0,0,1,6,+4
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. NwabaD. NwabaSF,20,3-7,1-2,0-0,4,6,10,0,2,0,1,2,7,+9
C. WoodC. WoodC,34,8-14,1-4,1-3,1,7,8,4,1,1,3,2,18,-5
E. GordonE. GordonSG,27,5-11,3-8,2-2,0,1,1,4,0,0,0,1,15,+12
K. Porter Jr.K. Porter Jr.SG,31,3-11,1-5,0-0,2,1,3,4,2,1,5,6,7,-15
J. GreenJ. GreenSG,28,5-11,2-7,4-4,0,3,3,2,0,0,2,5,16,+4
K. Martin Jr.K. Martin Jr.F,14,2-7,0-2,2-2,3,1,4,0,0,0,2,1,6,-3
J. TateJ. TateSF,25,9-15,2-3,2-2,3,4,7,2,2,1,0,2,22,-1
A. SengunA. SengunC,7,1-1,1-1,3-4,0,1,1,1,0,1,1,2,6,-11
A. BrooksA. BrooksSG,22,2-6,2-6,0-0,0,4,4,1,0,0,1,2,6,-17
J. ChristopherJ. ChristopherSG,25,3-10,1-4,0-0,2,3,5,3,2,0,1,2,7,-9
D. NixD. NixSG,4,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-14
T. QueenT. QueenG,4,0-0,0-0,0-0,0,0,0,0,0,0,2,1,0,0
