IND,SAC,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,29,7-13,0-3,3-3,3,7,10,1,3,0,3,5,17,-5
M. TurnerM. TurnerC,35,4-10,2-5,2-2,2,13,15,3,1,5,1,5,12,+22
T.J. McConnellT.J. McConnellPG,33,8-13,0-0,2-3,1,6,7,4,1,0,4,2,18,0
C. LeVertC. LeVertSG,31,9-22,1-5,3-4,3,3,6,1,1,1,3,3,22,+19
C. DuarteC. DuarteSG,31,6-12,2-5,1-2,0,5,5,2,1,0,2,2,15,+19
J. HolidayJ. HolidaySF,28,2-5,1-3,0-0,1,1,2,0,0,0,2,1,5,-9
T. CraigT. CraigSF,29,1-2,0-1,0-0,2,3,5,0,1,0,1,4,2,-10
G. BitadzeG. BitadzeC,3,0-1,0-1,0-0,0,0,0,0,0,0,0,2,0,-1
B. WanamakerB. WanamakerPG,11,0-1,0-0,1-2,0,2,2,2,0,1,3,0,1,-5
J. LambJ. LambSG,6,0-3,0-1,2-2,1,1,2,0,0,0,0,0,2,-9
K. MartinK. MartinSG,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-6
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,38,6-15,1-6,9-11,0,4,4,5,2,0,0,0,22,-14
M. HarklessM. HarklessSF,21,0-4,0-4,0-0,0,2,2,1,2,0,0,3,0,+5
R. HolmesR. HolmesC,28,2-4,0-0,7-7,1,8,9,0,0,1,2,3,11,-6
D. FoxD. FoxPG,35,7-19,1-3,2-2,0,3,3,2,3,0,3,3,17,-14
T. HaliburtonT. HaliburtonPG,34,7-14,3-6,0-0,2,1,3,1,3,0,3,1,17,-6
A. LenA. LenC,20,2-3,0-1,1-2,1,4,5,3,0,3,1,2,5,+2
D. MitchellD. MitchellPG,28,1-7,0-1,0-0,2,1,3,6,1,1,1,2,2,+6
B. HieldB. HieldSG,32,6-16,5-12,0-0,2,2,4,2,3,1,2,3,17,+9
T. DavisT. DavisSG,5,0-2,0-1,0-0,0,0,0,0,0,0,0,1,0,+3
