NO,ORL,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,36,12-23,0-1,7-7,1,5,6,4,0,0,2,0,31,+2
H. JonesH. JonesSF,29,3-6,0-0,2-2,3,3,6,1,1,1,2,3,8,+6
HernangómezHernangómez C,32,1-11,0-0,1-2,7,9,16,0,1,0,1,2,3,+8
D. GrahamD. GrahamPG,33,5-17,5-14,5-5,0,5,5,6,0,0,1,1,20,+1
J. HartJ. HartSG,38,7-10,4-5,4-4,0,5,5,5,1,0,2,1,22,-1
G. ClarkG. ClarkF,4,0-0,0-0,1-2,0,2,2,0,0,0,0,0,1,+5
G. TempleG. TempleSF,22,3-6,2-4,0-0,0,0,0,1,0,0,0,0,8,-5
J. HayesJ. HayesC,15,1-1,0-0,0-0,0,3,3,0,0,0,1,6,2,-1
T. SatoranskyT. SatoranskySG,15,3-6,1-2,2-3,0,0,0,3,1,1,1,0,9,+10
T. Murphy IIIT. Murphy IIISG,15,2-6,1-4,1-1,1,2,3,1,0,0,0,0,6,+5
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. OkekeC. OkekePF,17,3-9,0-5,0-0,0,1,1,0,1,0,1,4,6,-15
F. WagnerF. WagnerSF,34,7-16,1-4,5-6,2,3,5,1,0,2,1,3,20,-2
W. Carter Jr.W. Carter Jr.C,30,5-12,1-3,6-6,5,7,12,3,2,3,0,3,17,+11
C. AnthonyC. AnthonyPG,37,7-16,0-6,8-9,0,5,5,11,1,1,1,3,22,+10
G. HarrisG. HarrisSG,33,9-14,4-5,0-0,0,0,0,0,1,1,1,3,22,0
B. JohnsonB. JohnsonF,8,0-5,0-2,0-0,1,1,2,0,0,0,0,0,0,-2
A. FordA. FordF,8,0-2,0-1,0-0,0,5,5,0,0,0,1,2,0,-12
A. SchofieldA. SchofieldSF,25,3-3,2-2,0-0,0,5,5,2,1,2,1,2,8,+14
F. GillespieF. GillespieSF,12,0-0,0-0,0-0,1,5,6,1,0,2,0,1,0,-5
R. LopezR. LopezC,6,2-3,0-0,0-0,1,0,1,0,0,0,0,0,4,-12
T. FrazierT. FrazierPG,13,0-5,0-2,0-0,0,2,2,1,0,0,1,3,0,-4
H. GravettH. GravettPG,17,2-3,1-2,0-0,0,0,0,0,0,0,1,2,5,-13
