DAL,OKC,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,30,4-13,1-8,1-2,1,5,6,1,1,0,1,1,10,+1
M. KleberM. KleberPF,24,3-7,3-7,0-0,1,4,5,1,1,1,2,2,9,+5
D. PowellD. PowellC,25,4-7,1-1,0-0,2,3,5,1,1,0,0,2,9,-6
J. BrunsonJ. BrunsonPG,29,6-12,0-1,0-0,0,1,1,7,1,0,2,1,12,0
L. DoncicL. DoncicPG,31,6-14,2-6,0-0,0,9,9,10,1,0,7,1,14,-4
T. Hardaway Jr.T. Hardaway Jr.SF,24,5-11,2-7,3-3,1,2,3,3,0,0,2,1,15,+11
R. BullockR. BullockSF,27,2-5,2-4,0-0,0,3,3,2,2,1,0,0,6,+8
S. BrownS. BrownSF,10,0-0,0-0,0-0,0,3,3,2,1,0,1,1,0,+4
M. ChrissM. ChrissSF,14,6-9,3-3,0-0,1,6,7,0,0,0,0,3,15,+14
M. BrownM. BrownC,8,1-2,0-0,1-2,0,3,3,0,0,0,0,0,3,-2
J. GreenJ. GreenSG,17,1-5,0-2,0-0,1,2,3,1,1,1,1,0,2,+14
T. PinsonT. PinsonG,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
I. RobyI. RobyF,20,5-5,1-1,1-2,3,1,4,1,0,0,1,2,12,+5
A. PokusevskiA. PokusevskiC,29,4-12,1-5,0-0,2,3,5,1,1,1,1,2,9,+7
T. JeromeT. JeromeSG,30,5-13,2-6,0-0,0,3,3,2,0,0,2,2,12,-9
A. WigginsA. WigginsSG,37,4-10,2-3,0-0,0,6,6,0,1,0,2,5,10,+3
J. GiddeyJ. GiddeySG,36,7-16,3-5,0-0,1,12,13,14,4,0,3,1,17,+6
K. WilliamsK. WilliamsSF,19,4-11,0-3,1-2,0,2,2,1,1,0,1,1,9,-14
D. FavorsD. FavorsC,13,3-5,0-0,0-0,1,3,4,0,0,1,0,0,6,-7
M. MuscalaM. MuscalaC,15,0-2,0-2,0-0,0,0,0,0,1,2,0,1,0,-7
T. MaledonT. MaledonPG,32,2-8,0-2,4-5,0,1,1,1,3,0,0,2,8,-19
R. EdwardsR. EdwardsG,9,1-3,1-3,0-0,0,3,3,0,0,0,1,0,3,-10
