HOU,GS,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,33,7-11,2-4,5-9,2,8,10,0,0,0,2,3,21,-5
D. TheisD. TheisC,21,5-7,2-2,2-2,2,3,5,2,1,1,3,1,14,-13
C. WoodC. WoodC,24,2-5,0-1,0-1,0,1,1,1,4,0,3,4,4,-18
K. Porter Jr.K. Porter Jr.SG,27,3-9,1-3,4-4,0,1,1,7,0,0,3,1,11,-4
J. GreenJ. GreenSG,30,4-12,1-6,0-0,0,0,0,2,1,0,4,2,9,-19
U. GarubaU. GarubaPF,5,1-2,1-2,0-0,1,1,2,0,1,0,0,0,3,+1
K. Martin Jr.K. Martin Jr.F,18,3-6,0-2,1-1,2,2,4,0,0,0,1,0,7,0
D. NwabaD. NwabaSF,20,3-6,0-0,0-0,3,6,9,1,1,1,1,0,6,-6
A. SengunA. SengunC,16,3-4,1-1,5-12,1,4,5,1,0,1,3,1,12,-4
D.J. AugustinD.J. AugustinPG,11,1-3,1-3,8-8,0,0,0,0,0,0,1,0,11,-13
A. BrooksA. BrooksSG,16,3-10,1-8,0-0,0,2,2,1,2,0,0,3,7,+12
J. ChristopherJ. ChristopherSG,19,1-4,0-1,0-0,1,2,3,2,1,0,0,1,2,+4
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,22,3-5,0-1,0-0,1,7,8,9,0,1,6,4,6,+8
A. WigginsA. WigginsSF,30,4-11,1-6,7-8,1,2,3,2,0,0,3,3,16,+5
K. LooneyK. LooneyC,16,1-2,0-0,1-3,0,3,3,1,1,1,0,1,3,+8
S. CurryS. CurryPG,27,8-16,4-11,0-0,2,1,3,2,3,0,0,3,20,+16
J. PooleJ. PooleSG,30,7-13,2-7,9-9,0,4,4,5,1,0,3,5,25,+3
N. BjelicaN. BjelicaPF,14,3-4,3-4,0-0,1,1,2,2,1,0,1,4,9,+21
J. KumingaJ. KumingaPF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
O. Porter Jr.O. Porter Jr.SF,18,5-9,5-7,0-0,1,8,9,1,2,1,0,2,15,-3
J. Toscano-AndersonJ. Toscano-AndersonSF,20,4-8,0-3,0-0,0,4,4,1,0,0,0,3,8,-5
D. LeeD. LeeSG,23,2-5,0-3,0-0,0,1,1,4,0,0,0,0,4,-2
G. Payton IIG. Payton IISG,20,5-6,0-0,0-0,1,2,3,3,4,0,0,3,10,+27
M. MoodyM. MoodySG,12,2-5,0-3,0-0,0,0,0,0,0,0,0,0,4,-8
C. ChiozzaC. ChiozzaG,5,0-1,0-1,0-0,0,1,1,1,0,0,2,0,0,-3
