OKC,GS,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,27,1-8,0-5,3-4,1,7,8,0,1,1,0,0,5,-15
J. Robinson-EarlJ. Robinson-EarlPF,19,3-6,0-2,0-0,0,3,3,1,0,0,2,0,6,-9
L. DortL. DortSF,30,4-10,2-6,4-4,0,1,1,1,1,1,3,1,14,-24
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,29,6-15,2-7,1-2,0,5,5,2,1,0,1,0,15,-23
J. GiddeyJ. GiddeySG,28,5-11,0-2,0-1,0,4,4,6,1,1,1,2,10,-14
I. RobyI. RobyF,8,1-4,0-2,0-0,0,2,2,0,0,0,1,1,2,+6
K. WilliamsK. WilliamsSF,20,0-7,0-4,0-0,0,3,3,0,0,0,1,0,0,-16
G. DeckG. DeckSF,7,3-3,1-1,0-0,1,0,1,0,1,0,1,0,7,+3
D. FavorsD. FavorsC,10,0-1,0-0,2-2,0,2,2,0,1,0,0,1,2,-4
M. MuscalaM. MuscalaC,14,1-5,0-2,1-2,1,2,3,0,0,2,2,1,3,-13
A. PokusevskiA. PokusevskiC,19,2-4,1-3,2-2,0,9,9,0,0,1,2,1,7,-4
T. MaledonT. MaledonPG,8,0-2,0-1,1-2,0,2,2,1,0,0,1,0,1,+6
T. JeromeT. JeromeSG,19,3-7,2-4,2-2,0,2,2,3,2,0,0,1,10,+2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,26,6-8,1-2,1-2,0,11,11,8,0,1,2,2,14,+16
A. WigginsA. WigginsSF,25,5-13,4-5,0-0,2,0,2,1,1,0,0,1,14,+17
K. LooneyK. LooneyC,18,3-4,0-0,1-2,3,5,8,1,0,3,1,3,7,+18
S. CurryS. CurryPG,27,7-16,6-15,0-0,0,5,5,6,1,1,2,1,20,+17
J. PooleJ. PooleSG,31,6-15,2-6,0-0,1,2,3,4,1,0,0,4,14,+19
N. BjelicaN. BjelicaPF,20,2-6,1-3,1-2,2,6,8,3,0,2,2,3,6,+19
J. KumingaJ. KumingaPF,6,1-4,1-3,0-0,0,0,0,0,1,0,2,2,3,-9
A. IguodalaA. IguodalaF,17,0-3,0-3,0-0,1,8,9,2,1,0,1,0,0,+10
O. Porter Jr.O. Porter Jr.SF,17,4-6,2-4,0-0,0,1,1,1,1,1,2,2,10,+7
J. Toscano-AndersonJ. Toscano-AndersonSF,8,0-3,0-2,0-0,0,2,2,3,1,0,1,0,0,-6
G. Payton IIG. Payton IISG,6,1-1,1-1,0-0,0,1,1,0,1,0,1,0,3,-9
M. MoodyM. MoodySG,21,2-7,1-5,1-2,0,3,3,0,0,0,0,2,6,+7
C. ChiozzaC. ChiozzaG,17,2-6,2-5,0-0,1,2,3,1,1,0,1,1,6,-1
