CLE,PHX,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,25,3-5,2-4,3-3,0,1,1,2,1,2,0,2,11,-4
J. AllenJ. AllenC,22,2-3,0-0,0-0,1,7,8,0,1,0,0,1,4,-22
E. MobleyE. MobleyC,21,1-6,0-1,0-0,1,3,4,4,0,0,0,1,2,-6
C. SextonC. SextonPG,19,4-7,0-2,2-3,0,1,1,0,0,0,6,2,10,-15
D. GarlandD. GarlandPG,32,5-11,1-5,0-0,0,3,3,5,2,1,6,1,11,-8
K. LoveK. LovePF,20,4-12,2-6,1-1,1,11,12,2,0,0,1,3,11,-4
D. WadeD. WadePF,19,2-5,1-4,0-0,4,2,6,1,0,0,0,3,5,+6
L. StevensL. StevensF,6,1-2,0-0,0-0,0,0,0,1,0,0,1,0,2,+3
C. OsmanC. OsmanSF,30,7-15,6-12,0-0,1,2,3,2,2,0,3,3,20,+3
R. RubioR. RubioPG,25,3-15,2-6,0-0,0,4,4,3,1,0,2,1,8,-10
D. ValentineD. ValentineSG,5,0-2,0-1,0-0,0,1,1,0,0,0,0,3,0,+5
D. WindlerD. WindlerSG,16,4-8,0-3,0-0,2,2,4,1,1,0,0,1,8,+7
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,33,2-7,2-5,0-0,1,6,7,2,2,1,1,1,6,+17
M. BridgesM. BridgesSF,30,5-9,0-2,0-0,0,5,5,3,0,0,2,3,10,+25
D. AytonD. AytonC,24,8-10,0-1,1-3,1,11,12,1,3,0,2,1,17,+30
C. PaulC. PaulPG,37,6-10,2-2,2-6,0,2,2,10,4,0,2,2,16,+18
D. BookerD. BookerSG,35,9-20,0-4,9-10,1,3,4,9,0,0,4,1,27,+8
J. SmithJ. SmithPF,9,1-4,0-1,2-2,2,3,5,0,1,1,1,0,4,-5
C. JohnsonC. JohnsonSF,25,4-12,2-6,0-0,1,5,6,0,2,1,0,1,10,-2
J. McGeeJ. McGeeC,18,3-3,0-0,2-2,1,6,7,1,0,0,0,2,8,-21
E. PaytonE. PaytonPG,11,0-2,0-0,0-2,0,3,3,0,0,0,1,2,0,-9
L. ShametL. ShametSG,18,1-7,0-5,1-2,1,0,1,1,0,0,0,1,3,-16
