MEM,WSH,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,25,4-14,1-6,4-4,3,6,9,2,1,2,3,0,13,-20
S. AdamsS. AdamsC,20,2-5,0-0,1-2,3,3,6,2,0,0,0,1,5,-20
J. MorantJ. MorantPG,29,4-17,0-2,3-4,2,4,6,4,0,0,1,0,11,-16
D. BaneD. BaneSG,22,4-8,1-4,1-1,0,0,0,0,0,0,0,1,10,-14
D. MeltonD. MeltonSG,20,2-9,0-4,0-0,1,1,2,1,1,1,0,1,4,-19
B. ClarkeB. ClarkePF,10,3-7,0-1,0-0,0,0,0,0,1,0,1,2,6,-2
S. AldamaS. AldamaPF,10,1-4,0-2,0-0,0,2,2,0,0,0,0,1,2,-2
K. AndersonK. AndersonSF,19,0-4,0-0,0-0,0,4,4,4,2,0,2,3,0,-8
K. TillieK. TillieSF,10,0-3,0-1,0-0,0,1,1,0,1,1,0,1,0,-2
Tillman Sr.T.  Sr.C,13,3-5,0-1,0-0,0,0,0,2,1,0,0,0,6,-4
T. JonesT. JonesPG,17,3-6,0-1,1-1,1,2,3,2,2,0,0,1,7,-9
J. KoncharJ. KoncharSG,7,2-3,0-1,0-0,1,1,2,0,1,0,0,0,4,-7
S. MerrillS. MerrillSG,10,1-2,1-2,1-3,0,2,2,0,0,0,0,1,4,-2
Z. WilliamsZ. WilliamsSG,19,3-6,3-6,0-0,0,0,0,0,2,0,2,3,9,-13
J. CulverJ. CulverG,10,2-3,0-0,2-2,1,1,2,2,0,0,0,0,6,-2
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,25,5-10,3-4,0-0,0,6,6,3,0,0,1,1,13,+17
D. GaffordD. GaffordC,23,7-8,0-0,1-2,2,2,4,3,0,2,3,1,15,+13
S. DinwiddieS. DinwiddiePG,22,5-11,2-5,0-0,1,3,4,6,0,1,2,1,12,+11
B. BealB. BealSG,27,7-12,0-3,3-3,0,3,3,7,0,0,5,1,17,+16
K. Caldwell-PopeK. Caldwell-PopeSG,26,4-10,4-7,0-0,1,6,7,3,2,0,0,1,12,+23
C. KispertC. KispertSF,17,1-3,0-2,0-0,0,4,4,3,0,0,0,0,2,+6
D. AvdijaD. AvdijaSF,28,2-6,0-2,1-4,1,6,7,3,0,1,2,2,5,+10
M. HarrellM. HarrellC,25,9-11,0-0,0-2,0,8,8,0,1,1,2,2,18,+15
R. NetoR. NetoPG,26,7-8,1-1,0-0,0,5,5,3,0,0,2,3,15,+17
A. HolidayA. HolidayPG,21,2-5,0-1,2-2,0,5,5,3,1,1,1,1,6,+12
