HOU,NO,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,32,3-8,0-2,3-4,3,6,9,3,3,0,3,5,9,+2
C. WoodC. WoodC,33,5-15,3-8,6-10,2,7,9,1,1,1,2,3,19,+2
A. SengunA. SengunC,28,5-10,0-2,1-2,2,7,9,2,0,2,4,4,11,-9
K. Porter Jr.K. Porter Jr.SG,36,9-16,7-12,2-3,1,2,3,5,1,0,7,4,27,-3
J. GreenJ. GreenSG,33,5-12,2-7,0-1,1,2,3,4,1,0,1,0,12,-9
K. Martin Jr.K. Martin Jr.F,25,2-9,0-2,0-2,4,3,7,0,0,0,0,1,4,-14
G. MathewsG. MathewsSG,29,1-6,1-4,8-9,4,2,6,3,0,0,0,3,11,-15
A. BrooksA. BrooksSG,8,0-2,0-2,0-0,0,0,0,0,0,0,1,0,0,-10
J. ChristopherJ. ChristopherSG,17,2-8,0-3,0-0,1,0,1,1,2,0,3,3,4,-9
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,34,11-17,1-3,3-4,0,2,2,2,0,3,5,3,26,-1
H. JonesH. JonesSF,31,5-11,0-3,0-0,5,6,11,3,3,0,3,4,10,-5
J. ValanciunasJ. ValanciunasC,24,5-7,0-1,3-3,1,7,8,3,0,1,5,6,13,+1
J. HayesJ. HayesC,36,4-9,0-3,6-6,0,7,7,3,1,1,2,5,14,+7
D. GrahamD. GrahamPG,29,3-9,3-9,0-0,0,2,2,8,1,0,0,2,9,+2
G. ClarkG. ClarkF,18,1-4,1-4,0-0,2,4,6,2,1,2,0,2,3,+15
G. TempleG. TempleSF,9,0-0,0-0,0-0,0,0,0,1,0,1,0,1,0,+4
N. MarshallN. MarshallSF,20,6-11,2-4,0-0,0,3,3,2,2,1,1,3,14,+16
J. AlvaradoJ. AlvaradoPG,19,5-6,0-1,2-2,0,2,2,3,2,0,3,2,12,+11
T. Murphy IIIT. Murphy IIISG,19,2-6,1-4,4-5,0,2,2,0,0,1,0,1,9,+15
