HOU,GS,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,22,4-7,0-0,2-2,0,3,3,1,1,0,3,3,10,-7
C. WoodC. WoodC,34,7-13,3-5,2-2,1,14,15,4,2,2,2,2,19,-3
E. GordonE. GordonSG,34,5-11,0-4,0-0,0,1,1,3,0,0,0,0,10,-14
K. Porter Jr.K. Porter Jr.SG,34,6-14,2-6,3-5,0,1,1,8,4,0,1,2,17,-3
J. GreenJ. GreenSG,25,0-11,0-5,3-3,2,0,2,3,0,0,1,1,3,-13
K. Martin Jr.K. Martin Jr.F,26,6-9,0-1,2-2,2,2,4,3,2,0,0,3,14,+3
A. SengunA. SengunC,14,2-7,0-2,1-2,2,4,6,2,0,0,2,0,5,+1
G. MathewsG. MathewsSG,24,3-6,2-5,4-4,0,4,4,0,1,0,1,2,12,+8
A. BrooksA. BrooksSG,14,2-6,1-4,0-0,1,1,2,1,0,0,0,1,5,+6
J. ChristopherJ. ChristopherSG,14,3-5,2-3,0-0,0,1,1,0,0,1,2,1,8,+12
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
O. Porter Jr.O. Porter Jr.SF,27,5-8,1-4,2-2,0,7,7,1,0,0,2,0,13,+16
A. WigginsA. WigginsSF,35,7-16,2-6,1-4,0,2,2,4,0,0,0,1,17,+5
K. LooneyK. LooneyC,32,3-3,0-0,2-2,4,8,12,0,1,4,3,2,8,+6
S. CurryS. CurryPG,39,6-21,4-13,6-8,0,4,4,12,1,1,2,3,22,+2
J. PooleJ. PooleSG,32,7-15,2-4,4-4,0,3,3,3,0,2,4,2,20,+18
N. BjelicaN. BjelicaPF,16,1-2,0-0,0-0,0,4,4,3,2,1,2,3,2,-6
J. KumingaJ. KumingaPF,15,2-6,1-3,2-2,1,1,2,0,0,0,1,1,7,-7
J. Toscano-AndersonJ. Toscano-AndersonSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
D. LeeD. LeeSG,21,4-5,0-0,0-0,1,1,2,0,0,0,2,3,8,-12
G. Payton IIG. Payton IISG,21,4-5,0-0,0-0,1,4,5,2,0,1,1,3,8,-9
