MIL,WSH,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,39,12-26,0-4,5-12,6,12,18,5,3,1,3,4,29,-6
B. PortisB. PortisC,31,6-17,1-3,0-0,5,8,13,2,4,2,2,1,13,+10
G. HillG. HillPG,33,3-10,0-5,0-0,0,0,0,3,0,0,2,1,6,0
J. HolidayJ. HolidayPG,30,6-16,2-7,0-0,1,4,5,4,1,0,2,1,14,0
G. AllenG. AllenSG,34,6-12,3-8,4-4,0,1,1,2,4,0,1,0,19,-2
S. OjeleyeS. OjeleyePF,18,1-1,1-1,0-0,3,1,4,0,0,0,0,0,3,-9
J. RobinsonJ. RobinsonF,8,0-1,0-0,0-0,0,1,1,0,0,0,0,1,0,-8
T. AntetokounmpoT. AntetokounmpoSF,6,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-7
J. NworaJ. NworaSF,13,1-3,1-2,0-0,0,2,2,0,0,0,0,1,3,-5
P. ConnaughtonP. ConnaughtonSG,29,2-8,2-6,1-2,1,4,5,1,2,0,2,1,7,-8
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,30,6-11,3-8,0-0,0,10,10,5,0,1,3,2,15,+2
D. GaffordD. GaffordC,22,5-6,0-0,1-2,2,6,8,0,0,2,0,1,11,-2
S. DinwiddieS. DinwiddiePG,26,2-8,2-5,0-0,1,1,2,4,0,0,1,4,6,+6
B. BealB. BealSG,37,14-22,2-3,0-1,0,5,5,8,0,1,6,2,30,+7
K. Caldwell-PopeK. Caldwell-PopeSG,26,2-6,1-2,0-1,0,2,2,0,4,0,2,1,5,+6
C. KispertC. KispertSF,12,2-5,1-3,0-0,0,0,0,0,0,0,1,0,5,-4
D. AvdijaD. AvdijaSF,27,1-3,1-2,0-0,1,8,9,4,1,1,0,2,3,+10
M. HarrellM. HarrellC,26,5-7,0-0,5-5,0,4,4,1,1,2,3,2,15,+7
R. NetoR. NetoPG,22,2-8,0-2,0-0,0,1,1,0,1,0,2,1,4,+4
A. HolidayA. HolidayPG,11,2-5,1-2,2-4,0,1,1,2,1,1,1,1,7,-1
