PHI,CHI,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,39,10-15,0-1,3-5,2,6,8,5,1,1,2,3,23,+6
D. GreenD. GreenSF,27,3-5,2-3,0-0,0,0,0,1,0,1,0,3,8,+3
J. EmbiidJ. EmbiidC,32,14-23,2-4,10-11,1,9,10,3,0,2,4,4,40,+11
T. MaxeyT. MaxeyPG,38,6-9,3-4,1-1,0,4,4,6,3,0,0,0,16,+11
S. CurryS. CurrySG,39,5-15,2-5,0-0,0,3,3,4,1,0,1,0,12,+13
G. NiangG. NiangSF,28,3-6,2-4,1-2,0,3,3,4,0,0,1,3,9,+10
A. DrummondA. DrummondC,16,1-3,0-0,0-0,1,7,8,3,0,1,0,1,2,0
F. KorkmazF. KorkmazSG,17,3-8,1-3,2-2,0,1,1,2,0,0,1,1,9,+1
I. JoeI. JoeSG,5,0-0,0-0,0-0,0,1,1,1,0,0,0,1,0,+2
C. Brown Jr.C. Brown Jr.G,0,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,41,18-30,0-2,9-11,1,8,9,7,1,0,3,3,45,-3
J. GreenJ. GreenSF,32,5-6,1-1,6-6,2,0,2,1,1,2,1,3,17,-8
T. Brown Jr.T. Brown Jr.SF,22,2-5,1-3,0-0,0,5,5,0,0,0,0,1,5,-13
N. VucevicN. VucevicC,36,8-18,2-7,5-6,2,5,7,5,0,0,3,5,23,+2
A. DosunmuA. DosunmuSG,38,3-8,1-3,1-1,0,2,2,7,1,0,1,3,8,-4
A. McKinnieA. McKinnieF,3,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0,-2
M. HillM. HillF,22,1-3,1-2,2-2,1,2,3,0,0,1,0,1,5,-7
T. BradleyT. BradleyC,12,0-0,0-0,0-0,0,3,3,0,0,1,0,2,0,-13
M. ThomasM. ThomasSG,34,2-10,1-7,0-0,0,6,6,1,0,0,0,0,5,-7
