IND,DEN,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,33,9-14,1-2,1-1,4,15,19,2,1,1,3,3,20,-1
J. HolidayJ. HolidaySF,35,2-8,2-6,0-0,0,2,2,1,0,0,0,4,6,+7
M. TurnerM. TurnerC,31,4-8,2-3,3-4,4,4,8,0,0,6,3,4,13,-2
M. BrogdonM. BrogdonPG,35,11-21,3-7,0-1,0,3,3,5,3,2,2,2,25,-5
C. DuarteC. DuarteSG,21,2-9,2-7,0-0,0,3,3,1,0,0,1,1,6,-8
T. CraigT. CraigSF,22,1-4,0-1,3-3,1,1,2,1,0,1,1,1,5,-5
O. BrissettO. BrissettSF,4,0-0,0-0,0-2,0,1,1,0,0,0,0,0,0,-3
T.J. McConnellT.J. McConnellPG,29,8-11,0-1,0-0,1,2,3,9,0,1,0,1,16,+4
J. LambJ. LambSG,12,1-4,0-2,0-0,0,3,3,3,0,0,0,1,2,0
K. MartinK. MartinSG,19,2-5,1-2,0-0,0,4,4,0,1,0,2,2,5,-2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,28,4-11,0-3,4-4,0,2,2,1,0,1,1,1,12,+6
Ja. GreenJa. GreenPF,22,1-5,0-3,0-0,0,7,7,2,0,1,2,2,2,+3
A. GordonA. GordonPF,33,2-10,0-0,4-5,6,3,9,2,1,0,0,2,8,+2
W. BartonW. BartonSF,34,11-19,6-9,2-2,0,6,6,3,2,0,2,2,30,+7
M. MorrisM. MorrisPG,30,4-10,2-4,0-0,1,2,3,4,1,0,2,0,10,+11
Z. NnajiZ. NnajiPF,20,7-10,2-3,3-4,2,3,5,0,0,1,0,1,19,-3
F. CampazzoF. CampazzoPG,7,0-1,0-0,0-0,0,0,0,1,0,0,0,0,0,-6
M. HowardM. HowardPG,5,0-1,0-1,0-0,0,0,0,0,0,0,1,1,0,+2
B. HylandB. HylandPG,22,3-8,2-5,4-5,0,3,3,4,0,0,1,1,12,-2
A. RiversA. RiversSG,15,1-4,0-1,0-0,0,0,0,0,0,1,0,2,2,-4
P.J. DozierP.J. DozierSG,25,3-5,0-1,0-0,2,2,4,2,1,0,1,2,6,-1
