OKC,HOU,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,20,0-5,0-4,4-4,0,4,4,1,1,0,1,0,4,-16
J. Robinson-EarlJ. Robinson-EarlPF,21,1-6,0-4,0-0,1,6,7,0,0,0,0,1,2,-18
L. DortL. DortSF,25,3-10,1-6,0-0,0,3,3,1,2,0,1,3,7,-25
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,33,9-20,2-5,2-6,0,3,3,4,2,2,2,0,22,-12
J. GiddeyJ. GiddeySG,25,1-9,0-5,0-0,0,5,5,7,1,2,2,2,2,-7
I. RobyI. RobyF,27,8-10,1-2,0-2,2,3,5,0,1,1,2,2,17,+5
A. PokusevskiA. PokusevskiC,12,1-5,0-3,0-0,0,3,3,1,0,1,1,1,2,+3
T. MannT. MannPG,30,5-12,1-5,6-6,0,7,7,1,2,1,2,2,17,+1
T. MaledonT. MaledonPG,6,1-3,0-2,2-2,0,0,0,0,1,1,0,1,4,+3
P. WatsonP. WatsonSG,20,0-4,0-4,0-0,1,5,6,0,0,2,1,1,0,+6
T. JeromeT. JeromeSG,10,1-2,1-2,4-4,0,0,0,0,0,0,0,0,7,-9
A. WigginsA. WigginsSG,11,1-1,1-1,2-2,0,2,2,1,0,0,0,1,5,+4
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,28,7-12,0-2,1-1,2,4,6,8,1,0,0,3,15,+24
C. WoodC. WoodC,31,9-17,3-6,3-4,3,18,21,0,1,3,2,3,24,+24
E. GordonE. GordonSG,29,4-10,2-5,1-2,0,1,1,2,0,1,3,0,11,+5
G. MathewsG. MathewsSG,32,7-14,5-11,0-0,0,2,2,1,0,0,0,3,19,+16
K. Porter Jr.K. Porter Jr.SG,33,4-17,1-8,2-3,1,8,9,11,3,0,4,2,11,+21
K. Martin Jr.K. Martin Jr.F,19,1-6,1-3,0-0,0,6,6,2,0,1,1,1,3,+5
D. House Jr.D. House Jr.SF,23,5-9,2-4,0-1,1,7,8,0,0,0,1,0,12,-9
A. SengunA. SengunC,17,2-3,0-0,0-0,1,4,5,3,1,0,1,2,4,-11
A. BrooksA. BrooksSG,25,1-8,1-7,0-0,1,1,2,3,1,0,0,5,3,-4
J. ChristopherJ. ChristopherSG,2,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,-2
D. NixD. NixSG,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,-4
