LAC,NO,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,24,2-5,0-2,2-2,0,4,4,0,1,3,1,2,6,-18
M. Morris Sr.M. Morris Sr.SF,23,3-14,1-9,5-5,1,2,3,1,0,1,2,1,12,-24
I. ZubacI. ZubacC,20,3-5,0-0,0-0,1,4,5,1,0,0,0,3,6,-12
R. JacksonR. JacksonPG,25,2-11,1-6,0-0,0,6,6,3,0,0,1,0,5,-25
A. CoffeyA. CoffeySG,26,2-7,1-4,0-0,1,5,6,5,1,0,2,2,5,-23
W. GabrielW. GabrielF,4,1-1,1-1,0-0,1,2,3,0,0,0,2,2,3,-4
S. IbakaS. IbakaC,20,4-8,2-4,0-0,0,6,6,0,0,2,0,2,10,-2
X. MoonX. MoonPG,15,3-4,2-2,2-3,0,0,0,4,0,0,1,1,10,+4
E. BledsoeE. BledsoeSG,9,1-2,0-0,1-1,0,1,1,2,0,0,2,0,3,-8
T. MannT. MannSG,31,5-10,1-1,4-5,0,4,4,1,0,0,1,2,15,-13
B. Boston Jr.B. Boston Jr.SG,23,3-8,1-3,3-3,0,5,5,2,0,1,1,0,10,+1
J. ScrubbJ. ScrubbSG,21,2-6,0-2,0-1,1,2,3,0,0,0,2,1,4,+4
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,33,10-19,1-4,3-4,0,5,5,6,1,0,1,2,24,+27
H. JonesH. JonesSF,32,5-6,2-3,2-2,1,5,6,3,3,0,1,2,14,+29
J. ValanciunasJ. ValanciunasC,32,7-12,2-3,2-2,2,14,16,0,0,0,2,2,18,+16
D. GrahamD. GrahamPG,33,4-15,4-10,1-1,1,5,6,7,0,0,0,1,13,+20
J. HartJ. HartSG,34,4-12,2-5,2-3,1,4,5,3,1,0,1,4,12,+21
G. ClarkG. ClarkF,6,0-3,0-3,0-0,0,2,2,0,0,0,0,1,0,-1
G. TempleG. TempleSF,13,1-5,1-3,0-0,0,0,0,0,0,0,0,1,3,-8
N. MarshallN. MarshallSF,3,2-4,1-1,0-0,0,1,1,0,0,0,0,0,5,+3
J. HayesJ. HayesC,16,5-5,1-1,2-2,3,1,4,0,0,2,0,2,13,+8
J. AlvaradoJ. AlvaradoPG,15,2-3,0-0,0-0,1,7,8,4,3,0,0,3,4,+4
N. Alexander-WalkerN. Alexander-WalkerSG,21,3-10,0-6,0-0,0,0,0,0,0,1,1,0,6,-2
T. Murphy IIIT. Murphy IIISG,3,0-3,0-0,1-2,4,0,4,0,0,1,0,0,1,+3
