NO,UTAH,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,26,4-14,0-4,3-3,1,3,4,3,0,1,4,0,11,-22
H. JonesH. JonesSF,26,1-4,0-1,1-2,1,2,3,2,4,0,0,0,3,-23
J. ValanciunasJ. ValanciunasC,22,6-11,0-4,0-0,2,10,12,2,0,1,2,2,12,-8
D. GrahamD. GrahamPG,22,2-9,0-5,2-2,0,1,1,2,1,0,1,1,6,-21
J. HartJ. HartSG,24,3-6,0-2,0-0,1,4,5,2,0,0,0,4,6,-29
G. TempleG. TempleSF,12,2-4,0-1,2-2,0,0,0,0,1,0,0,3,6,-11
N. MarshallN. MarshallSF,8,3-5,1-1,3-5,2,0,2,0,0,0,0,0,10,+16
HernangómezHernangómez C,18,5-7,0-0,0-0,3,5,8,3,0,0,4,3,10,-32
J. HayesJ. HayesC,8,5-6,3-3,2-3,1,3,4,1,1,0,0,1,15,+18
J. AlvaradoJ. AlvaradoPG,6,0-0,0-0,0-0,0,1,1,5,0,0,0,0,0,+16
K. Lewis Jr.K. Lewis Jr.PG,9,2-5,0-2,0-0,0,0,0,1,0,0,0,0,4,-5
T. SatoranskyT. SatoranskySG,18,3-6,0-0,0-0,0,1,1,3,0,0,1,2,6,-1
N. Alexander-WalkerN. Alexander-WalkerSG,23,2-12,2-8,4-4,2,0,2,3,1,1,1,1,10,-17
T. Murphy IIIT. Murphy IIISG,16,2-4,2-4,0-0,1,1,2,0,0,0,0,3,6,+9
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. BogdanovicB. BogdanovicSF,27,2-7,0-3,7-7,0,1,1,4,0,0,2,3,11,+25
R. GobertR. GobertC,27,2-4,0-0,2-4,1,7,8,1,1,2,4,1,6,+20
M. ConleyM. ConleyPG,24,8-12,4-7,0-0,0,1,1,2,1,0,0,3,20,+13
J. InglesJ. InglesSG,27,4-5,4-5,3-3,1,4,5,1,0,0,1,2,15,+18
D. MitchellD. MitchellSG,27,9-17,3-6,0-0,1,6,7,7,2,1,4,2,21,+25
E. PaschallE. PaschallPF,8,1-2,0-0,0-0,1,0,1,1,0,0,1,2,2,-16
R. GayR. GaySF,23,4-7,4-4,1-2,1,6,7,5,1,0,2,1,13,+32
E. HughesE. HughesSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-13
H. WhitesideH. WhitesideC,18,4-6,0-0,2-3,1,4,5,0,1,1,1,6,10,+14
J. ClarksonJ. ClarksonPG,26,8-13,4-6,0-1,1,2,3,1,1,0,0,1,20,+35
T. ForrestT. ForrestSG,13,1-2,0-1,2-2,0,2,2,1,1,0,2,1,4,-9
M. OniM. OniSG,8,0-1,0-1,0-0,0,1,1,1,0,0,1,1,0,-16
J. ButlerJ. ButlerSG,8,2-4,1-2,0-0,0,0,0,0,1,0,0,2,5,-18
