WSH,MEM,2
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,36,11-17,4-8,4-6,2,6,8,3,3,1,5,0,30,-16
T. BryantT. BryantC,20,2-8,0-1,0-0,1,3,4,0,1,1,1,3,4,-15
S. DinwiddieS. DinwiddiePG,26,3-10,1-3,3-4,1,2,3,4,0,0,0,2,10,-15
B. BealB. BealSG,35,2-11,0-1,5-7,0,2,2,12,1,1,2,2,9,-13
K. Caldwell-PopeK. Caldwell-PopeSG,27,6-12,3-6,0-0,0,2,2,0,0,0,0,2,15,-23
A. GillA. GillPF,2,0-0,0-0,2-2,0,0,0,0,0,0,0,0,2,-2
R. HachimuraR. HachimuraPF,18,2-4,0-2,0-0,1,1,2,2,0,1,1,1,4,-2
C. KispertC. KispertSF,25,2-9,1-6,0-0,0,5,5,2,1,0,1,0,5,0
D. AvdijaD. AvdijaSF,26,3-8,1-2,0-0,1,5,6,1,0,0,0,2,7,-7
M. HarrellM. HarrellC,19,3-4,0-0,0-1,1,3,4,2,0,1,1,0,6,-6
A. HolidayA. HolidayPG,5,1-1,0-0,1-1,0,1,1,1,0,0,1,0,3,-1
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,23,3-10,1-2,3-3,1,6,7,2,2,2,2,4,10,+11
S. AdamsS. AdamsC,29,4-7,0-0,2-2,10,5,15,4,1,3,1,2,10,+25
J. MorantJ. MorantPG,34,15-27,4-8,0-0,1,2,3,2,1,0,1,1,34,+12
J. KoncharJ. KoncharSG,33,2-5,1-3,2-4,2,8,10,5,1,0,1,3,7,+29
D. BaneD. BaneSG,29,8-17,2-7,1-1,1,0,1,4,0,1,2,4,19,+11
B. ClarkeB. ClarkePF,20,5-8,0-0,0-0,2,4,6,1,0,1,0,1,10,-3
S. AldamaS. AldamaPF,2,0-0,0-0,0-0,0,1,1,0,0,0,1,2,0,+2
K. AndersonK. AndersonSF,23,2-5,0-0,0-0,2,7,9,4,0,0,0,0,4,+5
K. TillieK. TillieSF,16,2-3,2-3,0-0,0,1,1,1,1,1,0,3,6,0
X. TillmanX. TillmanC,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
D. MeltonD. MeltonSG,27,5-18,3-8,0-0,2,5,7,1,2,1,1,1,13,+2
Y. PonsY. PonsSG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
J. CulverJ. CulverG,2,0-0,0-0,2-2,0,0,0,0,0,1,0,0,2,+2
