POR,DEN,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,30,4-10,2-5,0-2,3,4,7,0,4,0,2,1,10,-10
N. LittleN. LittleSF,27,4-12,3-10,3-4,1,3,4,2,0,1,0,0,14,-26
J. NurkicJ. NurkicC,25,4-9,0-3,2-3,2,6,8,6,1,1,3,4,10,-11
D. Smith Jr.D. Smith Jr.PG,36,7-12,0-1,3-5,0,2,2,8,1,0,1,3,17,-14
B. McLemoreB. McLemoreSG,29,6-14,4-9,2-3,0,1,1,4,2,1,1,3,18,-11
T. WatfordT. WatfordPF,23,4-7,0-1,3-5,1,1,2,0,0,2,4,2,11,-21
G. Brown IIIG. Brown IIIPF,10,3-4,0-1,2-2,1,0,1,0,0,0,1,1,8,-3
T. SnellT. SnellSF,17,3-5,0-2,0-0,1,3,4,0,0,0,1,0,6,-17
K. BlevinsK. BlevinsSF,15,2-3,2-3,0-2,0,2,2,1,0,0,1,1,6,-23
C. EllebyC. EllebySG,27,2-10,2-5,2-2,2,1,3,7,3,0,1,3,8,-24
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,30,9-11,0-1,1-1,1,4,5,3,0,0,1,3,19,+13
A. GordonA. GordonPF,27,2-5,0-2,1-2,0,8,8,4,0,1,3,1,5,+12
W. BartonW. BartonSF,25,7-12,4-6,3-6,1,3,4,2,1,0,1,2,21,+11
N. JokicN. JokicC,28,8-10,1-2,3-3,0,8,8,7,0,2,3,2,20,+18
M. MorrisM. MorrisPG,22,2-5,2-5,3-3,0,1,1,2,0,0,0,2,9,+15
Z. NnajiZ. NnajiPF,22,6-8,1-2,3-3,4,5,9,0,1,0,0,2,16,+20
F. CampazzoF. CampazzoPG,27,7-10,3-6,1-2,0,0,0,12,4,0,3,4,18,+21
M. HowardM. HowardPG,3,1-2,1-2,0-0,0,0,0,0,0,0,0,0,3,-1
B. HylandB. HylandPG,23,6-12,5-8,0-0,0,4,4,3,0,0,3,6,17,+24
A. RiversA. RiversSG,27,3-7,3-7,0-0,0,0,0,1,1,0,1,3,9,+18
D. ReedD. ReedSG,5,1-1,1-1,0-0,0,1,1,1,0,0,0,0,3,+9
