HOU,UTAH,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,22,6-13,0-4,2-3,1,2,3,1,0,0,2,5,14,-15
C. WoodC. WoodC,27,5-9,2-4,0-0,1,8,9,4,0,1,1,2,12,-8
E. GordonE. GordonSG,29,4-10,3-6,3-3,1,3,4,1,0,1,0,1,14,-23
K. Porter Jr.K. Porter Jr.SG,29,2-9,2-5,2-6,2,2,4,8,1,0,0,0,8,-12
J. GreenJ. GreenSG,28,4-9,3-6,2-4,0,1,1,2,1,1,2,3,13,-9
B. FernandoB. FernandoF,4,0-2,0-0,0-0,1,0,1,0,0,0,1,0,0,-9
K. Martin Jr.K. Martin Jr.F,26,6-9,2-3,2-2,0,1,1,0,0,0,2,1,16,-19
D. NwabaD. NwabaSF,4,1-1,0-0,2-2,0,1,1,0,1,0,0,1,4,-9
A. SengunA. SengunC,16,3-6,0-2,3-5,1,2,3,2,1,0,2,3,9,-17
D. SchroderD. SchroderPG,18,2-6,0-1,0-0,1,2,3,5,1,0,1,2,4,-20
G. MathewsG. MathewsSG,26,2-6,0-4,3-3,1,1,2,0,0,1,1,2,7,-12
J. ChristopherJ. ChristopherSG,10,0-3,0-2,0-0,1,0,1,0,0,0,0,0,0,-17
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,28,2-6,1-4,2-2,1,6,7,1,0,0,1,2,7,+15
B. BogdanovicB. BogdanovicSF,27,8-14,4-7,2-2,2,3,5,2,0,0,3,2,22,+16
R. GobertR. GobertC,22,7-8,0-0,0-0,0,7,7,2,0,1,1,2,14,+19
M. ConleyM. ConleyPG,23,1-8,0-6,0-0,1,2,3,10,4,1,0,2,2,+18
D. MitchellD. MitchellSG,32,9-15,5-9,7-8,0,6,6,7,0,0,2,3,30,+17
E. PaschallE. PaschallPF,15,4-7,2-3,2-3,0,3,3,2,0,0,0,1,12,+19
J. HernangomezJ. HernangomezF,4,1-1,1-1,0-0,0,0,0,0,0,0,1,1,3,+6
D. House Jr.D. House Jr.SF,17,3-4,2-3,0-0,1,1,2,1,0,0,1,1,8,+12
H. WhitesideH. WhitesideC,18,5-9,0-0,1-2,7,7,14,0,0,3,1,3,11,+2
U. AzubuikeU. AzubuikeC,8,4-4,0-0,2-2,1,2,3,0,0,0,0,1,10,+13
J. ClarksonJ. ClarksonPG,26,5-10,3-5,3-3,0,1,1,3,2,0,0,1,16,+25
T. ForrestT. ForrestSG,12,0-2,0-1,0-0,0,1,1,2,0,0,3,2,0,-4
N. Alexander-WalkerN. Alexander-WalkerSG,4,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,+6
J. ButlerJ. ButlerSG,4,0-0,0-0,0-0,0,0,0,4,0,0,0,1,0,+6
