POR,HOU,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,38,4-9,3-7,2-2,1,4,5,1,2,3,1,3,13,+16
N. PowellN. PowellSF,39,6-10,1-3,3-4,1,4,5,2,3,0,1,3,16,+2
J. NurkicJ. NurkicC,33,8-11,0-0,9-11,1,12,13,0,1,1,6,4,25,+9
C. McCollumC. McCollumSG,37,10-20,4-9,2-3,0,3,3,5,0,0,1,3,26,+9
A. SimonsA. SimonsSG,35,11-17,5-9,0-0,0,3,3,6,1,0,3,4,27,+10
T. WatfordT. WatfordPF,15,3-3,0-0,0-0,1,1,2,3,2,0,0,3,6,+6
T. SnellT. SnellSF,10,0-2,0-2,0-0,0,1,1,0,0,0,0,2,0,-1
D. Smith Jr.D. Smith Jr.PG,12,0-0,0-0,0-0,0,1,1,2,1,0,0,0,0,+9
B. McLemoreB. McLemoreSG,21,4-9,4-9,0-0,0,1,1,1,0,0,1,2,12,+15
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,26,4-9,2-6,2-3,1,3,4,5,1,0,1,5,12,-9
C. WoodC. WoodC,37,9-17,1-6,2-3,1,14,15,3,0,2,2,3,21,-4
E. GordonE. GordonSG,33,2-6,0-3,3-3,1,2,3,3,1,0,3,3,7,-6
G. MathewsG. MathewsSG,36,5-9,4-8,7-8,0,1,1,3,2,0,1,3,21,-6
J. GreenJ. GreenSG,33,4-11,2-8,7-9,0,5,5,5,1,0,3,2,17,-9
K. Martin Jr.K. Martin Jr.F,22,8-11,0-2,1-2,0,3,3,2,0,1,3,3,17,-6
A. SengunA. SengunC,11,1-2,0-0,2-2,1,2,3,0,1,0,1,2,4,-11
D.J. AugustinD.J. AugustinPG,15,0-3,0-2,0-0,1,0,1,1,0,0,2,0,0,-9
A. BrooksA. BrooksSG,7,0-2,0-2,0-0,0,1,1,0,0,0,1,0,0,-10
J. ChristopherJ. ChristopherSG,20,5-9,1-4,0-1,0,2,2,3,0,0,0,1,11,-5
