UTAH,POR,2
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,30,2-4,0-1,0-0,0,2,2,2,1,0,0,2,4,+3
B. BogdanovicB. BogdanovicSF,27,6-14,1-4,2-3,0,3,3,2,1,0,2,2,15,0
R. GobertR. GobertC,29,8-10,0-0,6-12,5,9,14,0,0,2,0,2,22,+15
M. ConleyM. ConleyPG,30,5-13,1-6,4-4,1,0,1,6,1,0,2,2,15,+15
J. InglesJ. InglesSG,31,1-3,1-3,2-2,0,3,3,3,0,0,4,4,5,+25
M. FittsM. FittsF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
R. GayR. GaySF,24,8-13,3-7,2-2,2,4,6,1,0,0,0,1,21,+12
E. HughesE. HughesSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
H. WhitesideH. WhitesideC,19,6-9,0-0,3-7,4,7,11,1,1,1,0,3,15,0
J. ClarksonJ. ClarksonPG,30,8-16,2-7,1-1,1,3,4,5,2,0,3,3,19,+7
T. ForrestT. ForrestSG,17,2-4,0-0,0-1,0,1,1,2,0,0,0,1,4,0
M. OniM. OniSG,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,-1
J. ButlerJ. ButlerSG,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-1
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. Nance Jr.L. Nance Jr.PF,32,6-13,1-3,1-2,4,5,9,9,3,0,0,5,14,-9
T. SnellT. SnellSF,16,1-2,1-2,0-0,1,2,3,0,0,0,1,3,3,-8
N. PowellN. PowellSF,43,11-23,4-9,6-6,0,2,2,1,1,0,3,4,32,-13
N. LittleN. LittleSF,23,1-3,0-2,0-0,0,6,6,0,0,2,2,1,2,-6
D. LillardD. LillardPG,37,10-23,5-14,7-10,0,6,6,4,1,0,2,0,32,-22
BrownBrown PF,2,0-0,0-0,0-2,0,0,0,0,0,0,0,0,0,0
C. McGriffC. McGriffF,20,1-3,0-1,2-2,3,5,8,1,0,1,0,3,4,0
R. PerryR. PerryF,14,2-3,0-1,0-0,0,3,3,1,0,0,0,4,4,-6
B. WilliamsB. WilliamsPG,5,0-1,0-0,1-2,0,2,2,2,0,0,0,0,1,+6
J. CumberlandJ. CumberlandSG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
A. SimonsA. SimonsSG,29,3-13,1-4,0-0,3,2,5,5,0,0,2,5,7,-10
C. EllebyC. EllebySG,18,2-4,2-4,0-0,0,1,1,0,1,0,0,3,6,-7
