UTAH,DEN,2
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,31,4-6,2-4,1-1,0,3,3,1,1,0,0,3,11,-10
B. BogdanovicB. BogdanovicSF,31,8-15,1-4,4-6,1,3,4,5,1,0,1,1,21,-5
R. GobertR. GobertC,35,7-7,0-0,4-7,7,12,19,2,0,2,3,2,18,+36
M. ConleyM. ConleyPG,23,3-6,2-5,0-0,0,3,3,6,0,1,3,1,8,+21
D. MitchellD. MitchellSG,35,11-24,4-12,5-7,1,4,5,4,2,0,1,2,31,-4
E. PaschallE. PaschallPF,9,4-5,1-1,1-1,0,1,1,0,1,0,0,1,10,+21
R. GayR. GaySF,21,2-7,1-3,2-2,0,2,2,0,2,0,1,3,7,0
J. ClarksonJ. ClarksonPG,27,4-9,3-6,5-5,0,6,6,3,1,1,0,1,16,+29
J. InglesJ. InglesSG,21,1-5,1-4,0-0,0,4,4,5,0,0,0,1,3,+21
D. ValentineD. ValentineSG,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,0
T. ForrestT. ForrestSG,6,0-0,0-0,0-0,0,3,3,0,0,1,0,1,0,+6
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,20,2-4,0-0,0-0,1,2,3,1,0,0,0,1,4,-17
A. GordonA. GordonPF,35,8-15,2-5,2-2,2,5,7,6,1,0,1,1,20,+8
W. BartonW. BartonSF,36,6-17,2-8,2-2,0,2,2,4,1,1,0,1,16,+3
N. JokicN. JokicC,37,10-18,2-5,3-3,3,12,15,14,2,0,3,5,25,+5
M. MorrisM. MorrisPG,29,6-13,1-8,0-0,0,6,6,2,1,0,1,0,13,+5
Z. NnajiZ. NnajiPF,10,1-1,0-0,0-0,0,2,2,0,0,0,1,3,2,-27
J. Ennis IIIJ. Ennis IIIF,3,1-2,0-0,0-1,0,0,0,0,0,0,0,0,2,-3
F. CampazzoF. CampazzoPG,19,1-7,0-5,0-0,0,1,1,1,0,0,2,5,2,-28
B. HylandB. HylandPG,37,5-14,3-10,0-0,0,2,2,3,0,1,1,4,13,-31
D. ReedD. ReedSG,16,2-4,1-2,0-0,0,1,1,1,0,0,0,2,5,-30
