LAC,OKC,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. WinslowJ. WinslowPF,26,4-7,1-1,0-2,3,6,9,1,1,0,0,2,9,-4
I. ZubacI. ZubacC,24,1-1,0-0,2-4,1,5,6,2,1,0,2,4,4,-2
R. JacksonR. JacksonPG,34,6-20,2-8,2-2,0,2,2,10,4,0,3,0,16,+6
T. MannT. MannSG,41,6-12,1-4,5-7,1,6,7,3,0,1,1,2,18,-4
L. KennardL. KennardSG,39,9-18,7-13,2-2,0,7,7,3,1,0,0,1,27,+13
N. BatumN. BatumPF,25,4-6,4-6,0-0,0,1,1,2,2,0,2,1,12,0
I. HartensteinI. HartensteinC,19,4-5,0-0,0-0,2,3,5,2,0,2,1,3,8,+3
E. BledsoeE. BledsoeSG,21,3-13,1-6,2-2,0,1,1,3,1,0,2,3,9,-10
A. CoffeyA. CoffeySG,6,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,-2
B. Boston Jr.B. Boston Jr.SG,5,0-0,0-0,0-0,0,0,0,0,1,0,1,0,0,-5
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,18,3-7,0-2,1-2,0,4,4,1,1,0,2,3,7,0
L. DortL. DortSF,37,12-19,4-8,1-1,1,4,5,1,2,0,2,4,29,-3
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,36,8-16,2-5,0-0,1,2,3,6,1,0,2,5,18,+3
A. WigginsA. WigginsSG,18,2-3,1-2,0-0,1,2,3,1,0,1,0,1,5,-2
J. GiddeyJ. GiddeySG,32,4-14,0-1,0-0,4,14,18,10,0,0,4,0,8,-7
D. BazleyD. BazleyPF,24,3-8,1-3,3-5,2,0,2,0,0,2,1,0,10,+5
K. WilliamsK. WilliamsSF,22,2-8,0-3,0-0,5,2,7,1,0,0,1,1,4,+3
D. FavorsD. FavorsC,12,0-0,0-0,0-0,0,2,2,1,0,0,0,1,0,-4
M. MuscalaM. MuscalaC,14,1-3,0-2,0-0,0,3,3,1,0,0,1,0,2,+8
A. PokusevskiA. PokusevskiC,9,4-6,1-2,1-2,3,2,5,0,0,0,1,1,10,+1
T. MannT. MannPG,18,4-8,3-3,0-0,0,3,3,1,0,1,1,2,11,+1
