PHX,CHI,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,35,3-7,1-4,3-3,0,10,10,6,1,0,1,5,10,+1
M. BridgesM. BridgesSF,36,6-12,2-7,1-1,1,3,4,3,1,1,0,3,15,+15
D. AytonD. AytonC,23,5-8,0-0,3-4,2,7,9,1,0,1,2,6,13,+2
C. PaulC. PaulPG,34,7-11,1-2,4-4,0,3,3,11,1,0,4,0,19,-5
D. BookerD. BookerSG,38,14-23,5-10,5-6,0,4,4,5,1,0,1,2,38,+7
J. SmithJ. SmithPF,9,1-3,0-2,0-0,0,1,1,0,0,0,0,1,2,0
I. WainrightI. WainrightF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-8
J. JacksonJ. JacksonF,1,0-2,0-1,0-0,0,1,1,0,0,0,0,0,0,-8
C. JohnsonC. JohnsonSF,22,2-8,2-5,0-0,0,0,0,1,1,0,0,3,6,+4
J. McGeeJ. McGeeC,23,7-9,1-1,1-1,5,3,8,0,0,3,1,0,16,+11
B. BiyomboB. BiyomboC,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-8
E. PaytonE. PaytonPG,18,4-6,0-0,0-0,2,2,4,4,0,0,1,3,8,+4
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,36,16-27,0-1,6-8,2,3,5,4,2,0,3,2,38,-23
J. GreenJ. GreenSF,24,1-5,0-2,2-2,4,4,8,3,0,1,0,2,4,-27
N. VucevicN. VucevicC,34,6-15,0-3,1-1,4,8,12,0,2,0,2,2,13,-17
Z. LaVineZ. LaVineSG,37,9-20,4-7,10-10,1,5,6,8,0,0,2,2,32,-3
A. DosunmuA. DosunmuSG,33,1-7,0-4,0-0,0,2,2,0,0,0,0,4,2,-20
A. McKinnieA. McKinnieF,2,0-0,0-0,1-2,0,1,1,0,0,0,0,0,1,+12
M. HillM. HillF,2,3-3,2-2,0-0,0,2,2,0,0,0,0,0,8,+12
T. CookT. CookF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
T. Brown Jr.T. Brown Jr.SF,22,1-2,1-1,0-0,0,1,1,0,1,0,1,1,3,+20
T. BradleyT. BradleyC,13,2-3,0-0,1-1,0,0,0,0,1,1,0,1,5,+17
C. WhiteC. WhitePG,26,3-7,2-5,5-5,0,1,1,1,0,0,1,3,13,+4
M. ThomasM. ThomasSG,12,1-1,1-1,2-2,0,2,2,2,1,0,0,1,5,+13
