HOU,IND,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,29,6-10,1-1,5-8,0,4,4,1,0,0,1,2,18,+2
C. WoodC. WoodC,31,5-11,3-6,9-11,2,6,8,2,0,0,0,0,22,+2
E. GordonE. GordonSG,29,6-10,1-2,2-2,0,0,0,5,3,1,0,4,15,-2
G. MathewsG. MathewsSG,28,1-5,1-4,0-0,0,1,1,2,1,0,2,4,3,-1
J. GreenJ. GreenSG,25,7-14,6-9,0-0,0,1,1,2,2,1,2,0,20,+1
K. Martin Jr.K. Martin Jr.F,16,0-3,0-1,0-0,1,0,1,0,0,2,0,0,0,-12
A. SengunA. SengunC,20,5-10,0-1,0-0,4,4,8,3,1,2,1,3,10,-16
D.J. AugustinD.J. AugustinPG,19,2-7,1-5,5-5,0,1,1,1,1,0,2,0,10,-10
A. BrooksA. BrooksSG,25,2-6,2-6,0-0,0,3,3,0,1,0,1,3,6,-15
J. ChristopherJ. ChristopherSG,18,1-4,0-2,0-0,1,0,1,0,0,0,3,1,2,-9
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. HolidayJ. HolidaySF,37,3-9,2-7,0-0,0,5,5,2,1,0,2,2,8,+7
O. BrissettO. BrissettSF,30,2-5,0-2,2-3,3,4,7,2,0,1,0,2,6,+8
M. TurnerM. TurnerC,37,14-18,1-2,3-3,2,8,10,1,1,2,2,3,32,+6
C. LeVertC. LeVertSG,36,8-18,2-6,6-8,1,7,8,11,3,1,3,5,24,+21
C. DuarteC. DuarteSG,37,7-15,3-11,1-2,1,1,2,4,0,0,2,1,18,-2
T. CraigT. CraigSF,18,3-4,2-3,0-0,3,4,7,1,0,0,1,4,8,+6
G. BitadzeG. BitadzeC,11,3-5,0-0,0-1,2,0,2,0,0,1,2,1,6,+6
B. WanamakerB. WanamakerPG,9,0-1,0-0,0-0,0,1,1,1,0,0,0,1,0,-7
J. LambJ. LambSG,23,6-11,3-6,1-2,3,2,5,5,0,1,1,2,16,+14
K. MartinK. MartinSG,2,0-2,0-1,0-0,0,0,0,0,1,0,0,0,0,+1
