MIL,IND,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,33,10-15,0-2,6-10,4,9,13,3,0,1,5,1,26,+12
K. MiddletonK. MiddletonSF,30,6-13,1-5,1-1,0,5,5,5,2,0,3,3,14,+14
B. PortisB. PortisC,26,5-10,1-3,4-4,1,5,6,2,0,1,1,3,15,+6
J. HolidayJ. HolidayPG,31,11-21,1-7,0-0,2,5,7,9,1,0,1,1,23,+23
G. AllenG. AllenSG,30,3-5,2-4,0-0,0,2,2,4,1,1,0,1,8,+17
S. MamukelashviliS. MamukelashviliPF,3,1-1,0-0,0-0,1,1,2,0,0,0,0,0,2,+2
J. RobinsonJ. RobinsonF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
J. NworaJ. NworaSF,5,0-2,0-1,0-0,0,0,0,0,0,0,1,0,0,-4
G. KalaitzakisG. KalaitzakisSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
G. HillG. HillPG,29,3-8,1-5,6-6,2,4,6,2,2,0,2,3,13,+16
P. ConnaughtonP. ConnaughtonSG,29,6-11,1-6,1-1,2,5,7,2,1,0,0,2,14,+6
R. HoodR. HoodSG,22,1-4,1-2,0-0,1,3,4,0,0,0,0,0,3,-2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,22,1-8,0-2,2-3,2,8,10,5,0,0,3,2,4,-11
J. HolidayJ. HolidaySF,25,4-11,2-8,0-0,0,2,2,2,0,2,0,3,10,-13
M. TurnerM. TurnerC,23,1-4,0-3,0-0,2,6,8,1,0,0,1,3,2,-9
M. BrogdonM. BrogdonPG,34,5-12,2-8,4-4,1,2,3,2,0,0,1,1,16,-10
C. LeVertC. LeVertSG,27,9-13,4-5,1-2,0,2,2,1,0,0,3,4,23,-8
I. JacksonI. JacksonF,9,2-4,0-0,0-0,2,1,3,0,0,0,0,2,4,+2
T. CraigT. CraigSF,7,1-3,1-2,0-0,1,0,1,0,0,0,1,0,3,-9
O. BrissettO. BrissettSF,7,3-5,1-3,1-2,1,0,1,2,0,0,1,0,8,+1
G. BitadzeG. BitadzeC,5,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,+4
B. WanamakerB. WanamakerPG,7,1-2,0-1,1-1,0,1,1,2,1,0,0,1,3,+1
T.J. McConnellT.J. McConnellPG,16,4-9,0-2,2-2,3,2,5,1,0,0,0,2,10,-10
J. LambJ. LambSG,13,0-4,0-3,0-0,0,2,2,1,1,0,0,1,0,+3
K. MartinK. MartinSG,15,3-6,0-1,1-2,0,2,2,0,1,0,2,2,7,-16
C. DuarteC. DuarteSG,30,4-10,2-6,0-0,0,4,4,4,3,0,1,0,10,-15
