UTAH,NO,2
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,29,2-2,1-1,0-0,0,3,3,1,0,0,1,4,5,+5
B. BogdanovicB. BogdanovicSF,35,8-17,5-11,0-1,0,3,3,0,0,0,0,2,21,+7
R. GobertR. GobertC,37,3-8,0-0,4-6,6,11,17,0,2,2,2,5,10,+12
M. ConleyM. ConleyPG,30,7-15,4-6,4-4,2,6,8,7,0,1,1,2,22,+24
D. MitchellD. MitchellSG,34,11-19,5-9,2-2,0,3,3,5,3,1,5,3,29,+2
R. GayR. GaySF,21,3-9,1-3,2-2,2,2,4,3,0,0,1,4,9,0
J. ClarksonJ. ClarksonPG,24,5-10,3-6,1-1,0,2,2,0,0,0,1,1,14,+5
J. InglesJ. InglesSG,26,1-4,0-3,0-0,0,1,1,6,1,0,1,3,2,+1
T. ForrestT. ForrestSG,4,1-1,0-0,1-1,0,2,2,0,0,0,2,0,3,-1
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,31,3-18,1-7,3-4,0,4,4,7,0,1,0,3,10,+2
H. JonesH. JonesSF,30,4-8,0-3,3-3,3,2,5,1,4,1,2,1,11,0
J. ValanciunasJ. ValanciunasC,30,9-18,3-7,4-4,4,5,9,2,0,0,2,3,25,-11
D. GrahamD. GrahamPG,31,4-12,3-10,0-0,0,2,2,4,0,1,0,3,11,-8
J. HartJ. HartSG,37,6-11,2-5,1-4,1,8,9,4,0,1,2,3,15,-16
G. ClarkG. ClarkF,7,1-1,1-1,0-0,1,1,2,0,0,0,0,1,3,-2
G. TempleG. TempleSF,19,2-6,1-4,0-0,1,1,2,0,1,0,1,3,5,-6
HernangómezHernangómez C,5,1-1,0-0,0-0,3,0,3,0,1,0,0,0,2,+1
J. HayesJ. HayesC,13,3-6,0-1,2-3,4,2,6,1,0,1,0,1,8,-1
J. AlvaradoJ. AlvaradoPG,12,0-1,0-1,1-4,0,1,1,1,0,0,0,2,1,-2
N. Alexander-WalkerN. Alexander-WalkerSG,24,6-15,1-7,0-0,0,4,4,1,1,0,3,1,13,-12
