HOU,BOS,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,22,3-8,0-2,0-0,0,5,5,2,0,0,1,1,6,-24
D. TheisD. TheisC,22,3-9,0-3,1-2,1,4,5,1,0,1,2,4,7,-24
C. WoodC. WoodC,24,2-6,0-2,0-0,0,9,9,3,0,1,1,2,4,-24
E. GordonE. GordonSG,25,3-8,2-6,1-1,0,1,1,1,0,0,2,0,9,-27
J. GreenJ. GreenSG,25,2-9,0-4,5-6,0,2,2,0,0,0,1,2,9,-25
K. Martin Jr.K. Martin Jr.F,22,4-10,1-4,1-4,1,5,6,1,1,1,1,1,10,-9
D. House Jr.D. House Jr.SF,7,0-3,0-2,2-2,0,0,0,0,0,0,0,1,2,+3
D. NwabaD. NwabaSF,6,0-1,0-1,3-4,0,3,3,0,0,0,0,0,3,+11
A. SengunA. SengunC,21,3-6,0-1,2-2,1,5,6,7,2,0,2,5,8,+9
D.J. AugustinD.J. AugustinPG,17,2-4,0-1,0-0,0,1,1,2,0,0,1,2,4,-2
G. MathewsG. MathewsSG,19,1-6,1-6,0-0,1,0,1,0,0,0,0,1,3,+3
A. BrooksA. BrooksSG,25,5-9,5-8,2-3,0,3,3,2,2,1,2,1,17,+8
J. ChristopherJ. ChristopherSG,6,3-4,2-2,0-0,0,0,0,0,0,0,1,0,8,+11
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,34,10-22,1-9,9-9,0,6,6,3,1,0,1,3,30,+23
A. HorfordA. HorfordC,24,4-9,3-5,0-0,3,8,11,4,2,0,0,2,11,+22
R. Williams IIIR. Williams IIIC,23,1-1,0-0,0-0,3,12,15,1,0,1,1,1,2,+28
M. SmartM. SmartPG,28,3-7,1-3,0-0,0,3,3,5,1,0,2,3,7,+24
J. BrownJ. BrownSG,23,6-13,3-6,4-4,0,3,3,0,1,1,2,4,19,+21
G. WilliamsG. WilliamsPF,25,1-2,0-1,0-0,0,5,5,4,0,1,0,2,2,+13
HernangómezHernangómez F,6,0-0,0-0,0-0,0,1,1,0,1,0,0,0,0,-11
B. FernandoB. FernandoF,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,-6
S. HauserS. HauserSF,4,0-1,0-1,0-0,0,1,1,0,1,0,0,1,0,-7
A. NesmithA. NesmithSF,6,2-5,1-3,0-0,0,0,0,0,0,0,2,2,5,-6
KanterKanter C,11,2-4,0-1,0-1,3,3,6,0,0,0,1,3,4,-8
SchröderSchröder PG,28,6-16,1-2,5-5,0,1,1,0,1,0,3,2,18,+7
P. PritchardP. PritchardPG,6,0-3,0-0,0-0,0,0,0,1,0,0,2,0,0,-6
R. LangfordR. LangfordSG,20,4-9,2-4,0-0,2,3,5,1,2,0,0,1,10,-4
