DAL,SAC,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,38,4-9,2-5,2-2,1,2,3,6,1,1,0,1,12,+23
R. BullockR. BullockSF,31,5-8,3-5,3-4,0,5,5,3,1,0,1,1,16,+17
D. PowellD. PowellC,20,5-10,0-0,3-3,4,3,7,1,2,0,1,3,13,+4
K. PorzingisK. PorzingisC,33,8-12,2-4,6-7,3,6,9,6,0,2,2,2,24,+27
J. BrunsonJ. BrunsonPG,35,11-19,1-2,0-0,1,4,5,8,0,0,3,0,23,+18
G. KingG. KingF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-9
S. BrownS. BrownSF,21,3-5,1-3,1-2,0,7,7,1,0,1,0,0,8,+8
M. ChrissM. ChrissSF,18,4-5,0-0,0-0,0,7,7,0,0,1,1,2,8,+9
M. BrownM. BrownC,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,0
C. JonesC. JonesPG,5,0-4,0-0,0-0,1,0,1,1,1,0,1,0,0,-9
J. GreenJ. GreenSG,26,2-6,0-1,4-4,0,2,2,1,0,0,2,2,8,+12
T. PinsonT. PinsonG,8,0-2,0-1,0-0,0,1,1,3,0,1,0,1,0,-11
C. Brown Jr.C. Brown Jr.G,2,0-1,0-1,0-0,0,0,0,0,0,1,0,0,0,-9
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Bagley IIIM. Bagley IIIPF,25,7-14,0-5,1-1,3,2,5,1,1,0,1,3,15,+3
H. BarnesH. BarnesSF,30,3-9,2-4,3-4,1,1,2,1,0,0,0,0,11,-24
R. HolmesR. HolmesC,29,5-6,0-0,1-1,1,6,7,0,0,2,2,2,11,-13
D. FoxD. FoxPG,31,3-14,1-3,3-3,0,1,1,7,1,2,2,2,10,-26
T. HaliburtonT. HaliburtonPG,33,6-10,4-5,1-2,0,4,4,10,1,0,2,1,17,-7
C. MetuC. MetuPF,19,4-13,2-5,0-0,0,5,5,0,2,0,0,2,10,-11
R. Woodard IIR. Woodard IISF,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+9
D. JonesD. JonesC,19,5-8,0-0,0-0,3,5,8,0,0,0,1,5,10,-3
D. MitchellD. MitchellPG,25,1-8,0-3,0-0,0,1,1,3,1,0,0,1,2,-2
B. HieldB. HieldSG,26,3-7,1-4,1-1,0,0,0,3,1,0,2,0,8,-15
J. RamseyJ. RamseySG,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+9
