LAC,LAL,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Morris Sr.M. Morris Sr.SF,33,7-12,6-9,1-1,0,2,2,1,0,0,1,2,21,+8
S. IbakaS. IbakaC,29,3-4,3-3,0-0,3,3,6,3,0,0,0,3,9,+10
I. ZubacI. ZubacC,22,3-4,0-0,6-6,0,5,5,1,1,1,1,2,12,+13
R. JacksonR. JacksonPG,36,6-16,2-7,2-2,1,1,2,8,1,1,2,2,16,+13
P. GeorgeP. GeorgeSG,39,7-20,0-7,5-6,1,7,8,9,2,0,3,1,19,+10
I. HartensteinI. HartensteinC,16,5-7,0-0,1-3,0,0,0,1,0,1,0,3,11,-9
E. BledsoeE. BledsoeSG,18,2-3,0-0,4-4,0,1,1,4,0,0,1,2,8,-6
T. MannT. MannSG,16,1-4,0-1,0-0,1,5,6,1,0,0,0,3,2,-9
L. KennardL. KennardSG,24,7-10,5-8,0-0,0,4,4,0,1,0,0,0,19,-6
B. Boston Jr.B. Boston Jr.SG,7,0-1,0-0,2-2,0,0,0,0,0,0,1,1,2,-4
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,36,10-15,0-2,7-11,5,5,10,4,0,1,2,2,27,-9
L. JamesL. JamesSF,36,9-23,2-8,3-5,3,8,11,6,2,0,3,2,23,-5
D. HowardD. HowardC,21,3-6,0-0,0-0,1,4,5,2,1,1,1,2,6,-11
R. WestbrookR. WestbrookPG,36,4-8,2-2,0-0,1,1,2,9,1,0,2,4,10,-6
T. Horton-TuckerT. Horton-TuckerSG,28,4-9,0-4,0-0,1,4,5,3,1,1,1,4,8,-7
C. AnthonyC. AnthonyPF,25,4-6,2-2,3-4,0,5,5,1,0,0,1,0,13,+8
W. EllingtonW. EllingtonSG,20,2-5,2-5,0-0,0,0,0,0,1,0,0,0,6,+15
M. MonkM. MonkSG,29,8-15,4-8,0-0,2,2,4,2,2,0,1,3,20,0
A. ReavesA. ReavesSG,9,1-3,0-2,0-1,0,1,1,1,0,0,0,2,2,-5
