PHI,NO,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,28,8-16,0-2,4-5,2,10,12,2,1,0,0,0,20,+8
D. GreenD. GreenSF,19,0-1,0-1,0-0,0,0,0,0,0,0,0,3,0,+11
J. EmbiidJ. EmbiidC,26,8-17,2-3,4-6,1,5,6,5,1,1,1,3,22,+4
T. MaxeyT. MaxeyPG,34,8-14,2-3,2-2,0,7,7,5,0,0,1,2,20,+23
S. CurryS. CurrySG,28,4-5,2-3,0-0,0,2,2,2,0,0,2,0,10,+8
G. NiangG. NiangSF,18,4-5,3-4,0-0,0,0,0,1,0,1,0,1,11,+18
P. ReedP. ReedSF,3,1-3,0-0,0-0,0,0,0,1,0,0,0,0,2,-6
A. HenryA. HenrySF,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-6
A. DrummondA. DrummondC,19,2-4,0-0,2-3,2,15,17,3,2,2,4,2,6,+22
C. BasseyC. BasseyC,2,1-2,0-1,0-0,1,1,2,0,0,0,0,0,2,-6
M. ThybulleM. ThybulleSG,27,1-3,0-1,0-0,0,1,1,0,4,1,1,0,2,+15
F. KorkmazF. KorkmazSG,20,7-11,4-4,4-4,0,0,0,5,1,0,1,0,22,+22
I. JoeI. JoeSG,13,0-3,0-2,0-0,0,0,0,0,0,0,2,0,0,-7
J. SpringerJ. SpringerG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-6
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,37,12-26,1-3,0-0,0,7,7,6,0,1,4,1,25,-29
J. ValanciunasJ. ValanciunasC,30,3-19,1-3,2-2,5,7,12,3,0,1,1,4,9,-21
D. GrahamD. GrahamPG,29,6-9,4-6,2-3,0,1,1,5,1,1,3,0,18,-19
J. HartJ. HartSG,10,2-2,0-0,1-2,0,2,2,1,0,0,0,1,5,-2
N. Alexander-WalkerN. Alexander-WalkerSG,34,9-16,4-8,1-2,0,5,5,1,1,1,1,2,23,-19
G. TempleG. TempleSF,15,0-1,0-1,0-0,0,1,1,1,0,0,0,1,0,-17
H. JonesH. JonesSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+6
N. MarshallN. MarshallSF,20,1-2,0-1,0-0,0,4,4,2,0,2,1,3,2,+12
J. HayesJ. HayesC,18,2-4,0-0,0-0,4,2,6,0,1,0,1,1,4,+1
K. Lewis Jr.K. Lewis Jr.PG,17,2-6,1-2,0-0,1,3,4,5,1,0,1,1,5,+1
T. SatoranskyT. SatoranskySG,9,0-1,0-1,0-0,0,2,2,2,1,0,1,1,0,-9
T. Murphy IIIT. Murphy IIISG,18,2-7,2-5,0-0,0,0,0,2,0,0,0,1,6,-4
