NO,MIN,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,36,11-21,4-7,1-1,1,8,9,1,0,0,4,3,27,-2
H. JonesH. JonesSF,32,0-1,0-0,0-0,0,2,2,1,2,1,3,4,0,+1
J. ValanciunasJ. ValanciunasC,39,7-18,0-0,8-8,9,14,23,3,0,2,1,5,22,-1
D. GrahamD. GrahamPG,39,8-16,1-6,4-4,0,3,3,7,1,0,4,1,21,+23
N. Alexander-WalkerN. Alexander-WalkerSG,30,6-16,2-9,3-3,1,6,7,3,1,0,1,1,17,+11
G. TempleG. TempleSF,16,2-5,1-3,2-3,1,4,5,1,0,1,1,0,7,+1
N. MarshallN. MarshallSF,11,1-1,0-0,1-2,0,3,3,1,0,0,1,0,3,+7
J. HayesJ. HayesC,8,2-2,0-0,0-2,2,2,4,0,0,1,2,3,4,+10
K. Lewis Jr.K. Lewis Jr.PG,9,0-3,0-1,0-0,0,1,1,2,0,0,0,2,0,-14
T. Murphy IIIT. Murphy IIISG,20,2-4,2-4,0-0,1,2,3,0,1,0,0,1,6,+9
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. McDanielsJ. McDanielsPF,33,1-5,1-4,0-0,1,1,2,0,1,2,0,0,3,+3
J. OkogieJ. OkogieSF,11,0-2,0-1,1-4,1,1,2,1,1,0,1,1,1,-10
A. EdwardsA. EdwardsSF,40,10-23,4-11,4-4,1,8,9,3,1,0,3,5,28,+5
K. TownsK. TownsC,40,10-24,4-10,8-8,6,8,14,7,2,2,3,3,32,+8
D. RussellD. RussellPG,30,3-14,1-8,2-2,0,6,6,4,2,1,2,0,9,-12
T. PrinceT. PrincePF,9,1-4,0-3,3-3,1,2,3,0,0,0,0,2,5,+5
J. VanderbiltJ. VanderbiltPF,9,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0,-16
N. ReidN. ReidC,8,1-3,0-1,0-2,0,0,0,0,1,1,0,3,2,-17
P. BeverleyP. BeverleyPG,20,4-6,4-5,1-2,0,2,2,2,1,1,0,3,13,-3
J. McLaughlinJ. McLaughlinPG,11,0-1,0-0,0-0,0,1,1,3,0,0,1,0,0,-10
M. BeasleyM. BeasleySG,29,1-8,1-7,2-2,1,1,2,0,1,0,0,1,5,+2
