SAC,DET,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. MetuC. MetuPF,32,6-11,2-6,2-2,1,9,10,0,2,1,1,2,16,+11
H. BarnesH. BarnesSF,30,6-12,1-3,2-2,0,6,6,1,1,0,1,1,15,+14
R. HolmesR. HolmesC,30,9-10,0-0,1-2,4,5,9,1,0,0,2,1,19,+11
D. FoxD. FoxPG,33,8-19,1-4,2-3,1,5,6,9,3,0,0,4,19,+8
T. HaliburtonT. HaliburtonPG,35,7-11,3-3,0-0,1,1,2,10,2,1,5,2,17,+15
M. Bagley IIIM. Bagley IIIPF,18,3-9,1-3,0-0,1,2,3,0,0,1,1,1,7,+8
T. ThompsonT. ThompsonC,15,1-4,0-0,2-2,1,7,8,1,0,1,0,1,4,+11
D. JonesD. JonesC,2,1-1,1-1,0-0,1,0,1,0,0,0,0,0,3,+5
D. MitchellD. MitchellPG,19,3-6,1-2,0-0,0,0,0,7,2,1,1,4,7,+11
B. HieldB. HieldSG,24,8-14,6-10,0-0,1,1,2,2,1,0,2,0,22,+11
J. RamseyJ. RamseySG,2,0-1,0-1,0-0,0,0,0,1,0,0,0,1,0,+5
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,27,3-10,1-5,0-0,0,1,1,1,0,0,1,1,7,-20
S. BeyS. BeySF,28,9-17,4-9,6-7,2,2,4,3,2,0,3,3,28,-9
I. StewartI. StewartC,27,4-11,0-1,0-0,7,8,15,1,0,0,0,0,8,-9
C. CunninghamC. CunninghamPG,35,10-20,5-11,0-0,2,6,8,8,2,0,4,1,25,-15
K. HayesK. HayesPG,23,0-5,0-4,0-0,0,5,5,3,1,1,2,1,0,-18
T. LylesT. LylesPF,15,1-5,0-3,1-1,0,1,1,0,0,1,2,0,3,-14
L. GarzaL. GarzaC,17,2-4,1-2,0-0,3,4,7,1,0,0,0,2,5,-4
C. JosephC. JosephPG,6,1-5,0-2,0-0,0,1,1,0,0,0,1,0,2,-11
F. JacksonF. JacksonPG,18,3-6,2-3,0-0,0,0,0,0,1,0,2,0,8,+4
S. LeeS. LeePG,9,1-2,0-1,2-2,0,0,0,1,0,0,0,0,4,0
J. JacksonJ. JacksonSG,14,0-3,0-3,4-4,0,2,2,3,0,0,1,1,4,-23
H. DialloH. DialloSG,9,3-4,0-1,1-1,0,1,1,1,1,0,1,1,7,+8
R. McGruderR. McGruderG,11,2-4,0-2,2-2,2,0,2,1,0,0,0,0,6,+1
