CHI,ATL,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,38,14-20,2-2,5-8,1,4,5,10,0,0,3,3,35,+7
J. GreenJ. GreenSF,29,1-2,0-1,0-0,1,5,6,0,0,1,0,3,2,+17
N. VucevicN. VucevicC,34,9-19,4-8,2-3,4,13,17,6,0,4,0,3,24,+15
C. WhiteC. WhitePG,25,5-11,3-7,0-0,0,4,4,0,2,0,1,5,13,+3
Z. LaVineZ. LaVineSG,37,11-22,5-8,3-3,1,3,4,9,1,0,2,0,30,+18
T. CookT. CookF,14,1-2,0-0,0-0,1,3,4,0,0,0,0,1,2,-3
T. Brown Jr.T. Brown Jr.SF,19,3-6,1-4,0-0,0,2,2,1,1,0,0,0,7,-7
M. ThomasM. ThomasSG,19,3-6,3-5,0-0,1,1,2,1,1,0,0,0,9,+1
A. DosunmuA. DosunmuSG,25,4-6,0-2,0-0,0,0,0,2,0,1,1,4,8,+9
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. ReddishC. ReddishSF,40,11-23,8-13,3-3,1,3,4,0,0,2,4,2,33,-6
C. CapelaC. CapelaC,26,4-8,0-0,0-2,6,10,16,3,0,1,1,2,8,-13
T. YoungT. YoungPG,40,8-23,1-6,12-12,0,1,1,9,0,0,2,1,29,-14
B. BogdanovicB. BogdanovicSG,41,7-15,4-9,2-3,0,4,4,3,0,1,0,2,20,-12
C. Brown Jr.C. Brown Jr.G,30,1-7,0-3,2-2,0,9,9,0,2,0,0,4,4,-11
M. HillM. HillF,15,0-0,0-0,4-4,1,2,3,0,1,0,0,2,4,+1
G. DiengG. DiengC,22,5-7,2-3,0-0,3,2,5,3,0,1,1,0,12,+1
S. MaysS. MaysSG,17,3-3,0-0,0-0,0,1,1,2,0,0,1,0,6,0
L. StephensonL. StephensonG,4,1-1,0-0,0-0,0,1,1,1,0,0,1,1,2,-3
C. BarberC. BarberG,4,0-2,0-0,0-0,0,1,1,1,0,0,0,0,0,-3
