PHI,GS,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. NiangG. NiangSF,26,4-11,1-3,0-0,1,3,4,2,0,0,3,6,9,-10
A. DrummondA. DrummondC,27,0-5,0-0,1-2,3,9,12,2,0,0,5,4,1,-12
T. MaxeyT. MaxeyPG,33,5-15,0-1,9-10,0,3,3,5,0,1,2,2,19,-9
S. CurryS. CurrySG,33,8-16,0-5,8-8,0,1,1,0,2,0,1,4,24,-9
M. ThybulleM. ThybulleSG,33,3-5,1-3,0-0,0,5,5,2,3,2,3,2,7,-11
D. GreenD. GreenSF,17,4-5,2-3,0-0,0,2,2,1,4,1,2,1,10,+10
P. ReedP. ReedSF,2,0-1,0-0,0-0,0,1,1,0,0,1,0,0,0,-4
C. BasseyC. BasseyC,8,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0,-5
S. MiltonS. MiltonSG,24,3-7,1-3,2-2,1,3,4,4,1,2,1,0,9,-16
F. KorkmazF. KorkmazSG,22,4-9,1-5,0-0,1,4,5,1,0,0,0,3,9,-17
I. JoeI. JoeSG,15,3-6,2-5,0-0,2,1,3,0,0,0,1,0,8,-17
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,28,3-5,0-1,4-4,0,9,9,7,1,0,4,4,10,+11
A. WigginsA. WigginsSF,34,7-13,2-6,3-7,0,6,6,1,1,1,1,0,19,+25
K. LooneyK. LooneyC,23,3-6,0-0,0-0,1,4,5,0,1,2,0,3,6,+10
S. CurryS. CurryPG,35,9-16,6-11,1-2,0,4,4,10,1,0,4,1,25,+29
J. PooleJ. PooleSG,33,5-13,2-7,5-6,0,5,5,6,0,0,2,4,17,+16
N. BjelicaN. BjelicaPF,6,0-2,0-1,2-2,0,0,0,1,0,0,1,0,2,-8
J. KumingaJ. KumingaPF,4,0-1,0-0,1-2,0,1,1,0,0,0,0,0,1,-5
O. Porter Jr.O. Porter Jr.SF,20,4-5,4-5,0-0,1,2,3,0,1,0,1,1,12,+2
J. Toscano-AndersonJ. Toscano-AndersonSF,25,6-6,0-0,1-1,1,5,6,6,1,2,1,4,13,+21
D. LeeD. LeeSG,15,2-8,1-5,0-0,0,1,1,0,1,0,2,2,5,-9
G. Payton IIG. Payton IISG,18,3-5,0-2,0-0,1,0,1,1,0,0,0,2,6,+8
