CHI,IND,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,39,11-26,0-4,9-9,1,4,5,7,1,1,6,4,31,+5
J. GreenJ. GreenSF,35,7-10,0-2,2-2,1,2,3,2,1,2,0,3,16,+5
T. Brown Jr.T. Brown Jr.SF,35,4-8,0-2,1-1,0,6,6,1,1,0,0,1,9,+17
N. VucevicN. VucevicC,37,16-21,1-2,3-7,3,14,17,4,0,3,1,2,36,+5
A. DosunmuA. DosunmuSG,37,6-9,2-3,1-2,0,0,0,14,2,0,2,3,15,+6
M. HillM. HillF,19,2-6,1-5,0-0,2,2,4,0,0,0,0,2,5,-3
T. CookT. CookF,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+1
T. BradleyT. BradleyC,8,0-0,0-0,0-0,3,3,6,1,0,0,0,1,0,+1
M. ThomasM. ThomasSG,27,3-9,2-8,2-2,0,2,2,1,0,0,0,1,10,-2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. HolidayJ. HolidaySF,33,3-11,3-8,0-0,0,0,0,2,3,1,1,1,9,-6
T. CraigT. CraigSF,39,2-4,1-1,0-0,2,4,6,0,0,2,1,2,5,-11
C. LeVertC. LeVertSG,41,19-26,1-3,3-3,0,5,5,8,0,0,3,3,42,-3
T. TaylorT. TaylorSG,38,9-17,1-2,2-2,8,6,14,5,0,0,3,5,21,-3
C. DuarteC. DuarteSG,24,5-11,2-3,0-0,0,2,2,3,0,0,1,2,12,-23
R. PerryR. PerryF,10,1-1,0-0,0-0,0,1,1,0,0,0,0,3,2,-4
O. BrissettO. BrissettSF,10,0-1,0-0,2-2,0,1,1,0,0,0,0,0,2,-1
D. Washington Jr.D. Washington Jr.PG,28,7-14,3-7,0-0,0,7,7,4,0,0,0,1,17,+20
J. LambJ. LambSG,7,0-3,0-1,0-0,0,0,0,0,0,0,0,0,0,-1
L. StephensonL. StephensonG,11,1-7,1-2,2-2,0,1,1,3,0,0,3,2,5,-3
