PHI,NY,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,33,10-18,2-6,1-1,3,6,9,9,0,0,1,2,23,-11
D. GreenD. GreenSF,24,4-8,4-8,0-0,0,2,2,0,2,1,0,0,12,-7
J. EmbiidJ. EmbiidC,30,2-7,0-2,10-11,1,5,6,3,1,1,5,1,14,-8
T. MaxeyT. MaxeyPG,30,3-9,0-3,1-1,0,2,2,3,1,0,2,2,7,-9
S. CurryS. CurrySG,30,2-6,0-4,0-0,0,2,2,1,0,0,3,1,4,-10
G. NiangG. NiangSF,22,5-7,3-5,0-0,1,2,3,1,1,0,0,2,13,+1
P. ReedP. ReedSF,3,0-0,0-0,0-0,1,0,1,1,0,0,0,1,0,+4
A. DrummondA. DrummondC,14,2-5,0-0,2-2,5,4,9,2,1,0,2,3,6,-9
C. BasseyC. BasseyC,1,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+3
M. ThybulleM. ThybulleSG,20,3-5,0-1,0-0,0,3,3,0,1,2,0,1,6,-11
F. KorkmazF. KorkmazSG,25,3-12,2-8,1-2,1,2,3,3,2,0,1,1,9,-12
I. JoeI. JoeSG,7,1-4,1-4,0-0,0,0,0,1,0,0,0,0,3,+4
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,36,7-18,2-5,0-0,4,7,11,7,0,0,1,0,16,+8
M. RobinsonM. RobinsonC,29,3-3,0-0,1-2,3,3,6,1,1,0,1,5,7,0
K. WalkerK. WalkerPG,28,7-15,5-11,0-0,0,3,3,5,2,1,1,2,19,+3
E. FournierE. FournierSG,32,6-10,4-6,2-2,1,1,2,4,0,1,0,2,18,+3
R. BarrettR. BarrettSG,31,4-10,2-4,0-0,0,7,7,1,0,0,4,2,10,-1
O. ToppinO. ToppinPF,12,4-7,0-1,1-1,2,2,4,2,2,1,1,0,9,+5
T. GibsonT. GibsonC,19,2-5,0-2,0-0,1,2,3,1,0,1,0,5,4,+13
D. RoseD. RosePG,20,4-7,1-2,4-4,2,1,3,1,1,1,2,1,13,+10
A. BurksA. BurksSG,17,2-7,1-3,3-3,0,5,5,1,1,0,0,0,8,+11
I. QuickleyI. QuickleySG,15,2-5,1-3,3-3,0,1,1,1,0,0,2,1,8,+13
