IND,WSH,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,43,10-13,2-4,6-8,1,8,9,7,0,1,3,3,28,+6
J. HolidayJ. HolidaySF,20,2-4,1-3,0-0,0,1,1,0,0,0,1,2,5,-15
M. TurnerM. TurnerC,44,15-22,5-9,5-8,5,5,10,0,1,3,1,3,40,+3
M. BrogdonM. BrogdonPG,44,12-22,2-4,2-2,1,7,8,8,2,1,3,3,28,0
C. DuarteC. DuarteSG,45,6-16,3-8,0-0,0,4,4,5,1,0,2,2,15,+4
T. CraigT. CraigSF,12,0-2,0-2,0-0,0,1,1,1,0,1,0,3,0,-5
O. BrissettO. BrissettSF,8,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-6
B. WanamakerB. WanamakerPG,2,0-1,0-0,0-0,0,0,0,1,0,0,1,0,0,-4
T.J. McConnellT.J. McConnellPG,24,4-9,1-2,0-0,0,5,5,5,0,0,1,1,9,-6
J. LambJ. LambSG,24,3-8,1-2,2-2,0,4,4,1,1,0,0,4,9,+18
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,39,10-17,5-8,1-2,2,9,11,2,1,0,2,0,26,-12
D. GaffordD. GaffordC,18,4-5,0-0,0-0,1,1,2,1,0,2,1,4,8,-8
S. DinwiddieS. DinwiddiePG,35,13-24,6-9,2-2,2,4,6,9,0,0,1,2,34,+3
A. HolidayA. HolidayPG,25,2-6,1-3,2-2,1,1,2,2,0,2,0,1,7,-2
K. Caldwell-PopeK. Caldwell-PopeSG,35,2-4,2-4,1-1,0,2,2,2,0,0,1,5,7,+1
D. BertansD. BertansSF,23,5-13,4-9,3-3,0,2,2,1,1,0,0,1,17,+11
C. KispertC. KispertSF,10,1-2,0-1,0-0,0,1,1,1,1,0,1,2,2,+8
D. AvdijaD. AvdijaSF,17,1-3,0-1,0-0,0,2,2,1,0,0,1,2,2,+1
M. HarrellM. HarrellC,34,4-9,0-0,6-6,0,7,7,2,0,1,1,3,14,+9
R. NetoR. NetoPG,29,7-11,1-3,3-3,0,3,3,3,2,1,1,1,18,-6
