MEM,BKN,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,25,2-12,0-5,1-3,2,3,5,2,1,3,3,4,5,+10
K. TillieK. TillieSF,16,0-6,0-3,0-0,2,2,4,0,2,1,1,5,0,-1
S. AdamsS. AdamsC,27,3-5,0-0,0-0,7,5,12,5,1,0,3,2,6,+20
J. MorantJ. MorantPG,34,14-22,2-4,6-10,2,4,6,8,0,0,3,0,36,+24
D. BaneD. BaneSG,37,12-23,5-11,0-1,1,7,8,2,2,0,2,4,29,+5
B. ClarkeB. ClarkePF,25,8-9,0-0,0-0,4,3,7,2,0,0,0,1,16,-8
S. AldamaS. AldamaPF,17,1-4,0-1,0-0,2,6,8,0,0,1,0,0,2,+4
X. SneedX. SneedF,1,0-1,0-1,0-0,1,0,1,0,0,0,0,0,0,-2
J. TeskeJ. TeskeC,1,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0,0
T. JonesT. JonesPG,19,3-6,1-3,5-5,1,4,5,5,1,0,0,0,12,+1
D. JeffriesD. JeffriesSG,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,0
Y. PonsY. PonsSG,7,0-0,0-0,0-2,1,1,2,0,0,0,0,1,0,0
D. MathiasD. MathiasG,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,0
J. CulverJ. CulverG,30,5-11,2-5,0-0,0,3,3,0,3,0,0,4,12,+17
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,31,8-24,2-8,8-9,0,3,3,6,3,3,2,1,26,-23
N. ClaxtonN. ClaxtonPF,25,3-4,0-0,5-6,1,2,3,1,2,1,0,3,11,-22
P. MillsP. MillsPG,30,0-6,0-5,0-0,0,0,0,1,0,0,1,1,0,-20
J. HardenJ. HardenSG,32,5-14,2-7,7-8,2,2,4,8,1,1,5,1,19,-15
D. BembryD. BembrySG,22,3-4,0-0,0-0,2,2,4,2,1,0,0,2,6,-11
B. GriffinB. GriffinPF,14,4-6,2-3,0-0,0,3,3,1,1,0,0,1,10,-5
J. JohnsonJ. JohnsonPF,23,1-3,0-2,0-0,0,1,1,1,0,1,1,0,2,-21
B. BrownB. BrownSF,23,4-4,1-1,1-3,2,5,7,5,2,4,2,4,10,-1
D. Duke Jr.D. Duke Jr.SF,9,0-2,0-0,0-0,0,0,0,0,0,0,0,1,0,+13
D. SharpeD. SharpeC,9,3-3,0-0,0-0,1,3,4,0,0,0,0,5,6,+13
J. CarterJ. CarterPG,9,2-4,2-4,0-0,0,1,1,0,0,0,1,0,6,+13
C. ThomasC. ThomasSG,12,4-8,0-1,0-0,0,3,3,3,0,0,0,1,8,+9
