BKN,ATL,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,38,12-22,1-4,6-7,0,5,5,6,1,3,5,4,31,+6
L. AldridgeL. AldridgeC,23,7-10,0-0,1-1,0,3,3,2,3,3,0,0,15,-3
P. MillsP. MillsPG,32,4-11,1-6,2-2,0,0,0,0,1,1,1,2,11,-2
J. HardenJ. HardenSG,41,8-17,0-5,4-4,0,5,5,11,0,0,6,1,20,+8
D. BembryD. BembrySG,11,1-2,0-0,0-0,0,2,2,1,0,0,1,4,2,-5
P. MillsapP. MillsapPF,8,0-4,0-1,0-0,2,1,3,0,0,0,0,1,0,0
J. JohnsonJ. JohnsonPF,21,2-7,0-1,0-0,1,7,8,3,3,0,0,3,4,+7
N. ClaxtonN. ClaxtonPF,17,2-2,0-0,0-0,2,2,4,0,0,0,0,2,4,+9
B. BrownB. BrownSF,20,6-9,1-2,2-2,4,1,5,1,1,0,0,4,15,+6
J. CarterJ. CarterPG,4,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,-2
C. ThomasC. ThomasSG,25,4-9,3-4,0-0,0,6,6,1,0,0,0,1,11,+16
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,38,6-12,1-5,7-10,1,5,6,3,2,0,0,4,20,-3
C. CapelaC. CapelaC,34,7-11,0-0,0-0,5,11,16,1,2,2,1,2,14,-4
T. YoungT. YoungPG,36,10-27,2-8,9-10,5,2,7,10,2,0,7,1,31,-5
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,31,0-8,0-3,0-0,3,1,4,1,1,0,0,5,0,-7
K. HuerterK. HuerterSG,35,7-11,5-7,0-0,1,2,3,3,2,0,4,1,19,-3
D. GallinariD. GallinariPF,24,5-10,3-4,0-0,1,5,6,0,0,1,0,4,13,-7
C. ReddishC. ReddishSF,17,0-6,0-3,4-4,0,0,0,2,0,0,1,1,4,-3
L. WilliamsL. WilliamsSG,13,2-6,0-3,0-0,0,4,4,0,1,0,0,1,4,-5
D. WrightD. WrightSG,12,0-3,0-1,0-0,0,3,3,1,0,0,1,0,0,-3
